"V1","V2"
"IFNA2","STAT2"
"RIN1","RRAS2"
"PPP2R5A","YES1"
"PPP2R5A","PPP2R5B"
"PPP2R5A","SHOC2"
"PPP2R5A","NUP37"
"SURF6","RRP36"
"SURF6","WDR74"
"SURF6","NOP16"
"SLC4A2","XPR1"
"SLC4A2","SLC12A2"
"ASB16","UBE3B"
"ASB16","UFL1"
"ASB16","DCUN1D3"
"ASB16","SPSB1"
"ASB16","KLHL25"
"ASB16","FBXL20"
"ASB16","TRIM36"
"FTSJ1","WDR6"
"FTSJ1","WDR74"
"SYNGAP1","RASA4"
"SYNGAP1","RASA2"
"SYNGAP1","RASA3"
"SYNGAP1","RASAL3"
"SYNGAP1","RRAS2"
"SYNGAP1","SPRED2"
"RAB21","VAMP7"
"KIDINS220","XPR1"
"KIDINS220","NTF4"
"KIDINS220","BDNF"
"RALB","RGL1"
"RALB","RGL2"
"RALB","RGL4"
"RALB","TULP3"
"RALB","TPP2"
"RAB14","OLR1"
"RAB14","UNK"
"RAB14","SIRPA"
"RAB14","VAMP2"
"RAB14","SLC2A3"
"RAB14","YWHAQ"
"RAB14","RAB21"
"TRAK1","KDM7A"
"TRAK1","PAPD7"
"TRAK1","FAM114A2"
"TRAK1","CLCN6"
"TRAK1","VWF"
"TRAK1","TLN1"
"TRAK1","PAPSS1"
"IL5RA","IL2"
"IL5RA","IL5"
"IL5RA","CSF2RA"
"IL5RA","IL3"
"IL5RA","IL6"
"IL5RA","PIK3CD"
"IL5RA","IL3RA"
"IL5RA","CSF2"
"IL5RA","IL10"
"IL1B","TLR7"
"IL1B","IL2"
"IL1B","TYK2"
"IL1B","IL5"
"IL1B","IL17A"
"IL1B","IL6"
"IL1B","CXCL10"
"IL1B","IFNG"
"IL1B","TLR2"
"IL1B","TLR3"
"IL1B","CSF2"
"IL1B","VEGFA"
"IL1B","IL1R1"
"IL1B","BDNF"
"IL1B","IL10"
"STT3A","RPL22L1"
"NTF3","BDNF"
"NTF3","KIDINS220"
"FCGR1A","IGHV3-11"
"FCGR1A","YES1"
"FCGR1A","PCDH7"
"FCGR1A","OAS1"
"FCGR1A","IL10"
"SNX6","ZDHHC18"
"TLR4","TLR7"
"TLR4","IL2"
"TLR4","IL17A"
"TLR4","IL6"
"TLR4","MBL2"
"TLR4","CXCL10"
"TLR4","IFNG"
"TLR4","SIGIRR"
"TLR4","TLR2"
"TLR4","CSF2"
"TLR4","VEGFA"
"TLR4","IL1R1"
"TLR4","IL10"
"TLR4","IL1B"
"KIAA0101","ZC3HAV1L"
"KIAA0101","YTHDC1"
"KIAA0101","FBXO5"
"UBAC2","UBXN8"
"RASGRP3","SOS2"
"RASGRP3","RASGRP1"
"RASGRP3","RRAS2"
"RASGRP3","YWHAQ"
"SEMA4D","PLXNC1"
"CYP11B1","CYP21A2"
"CYP11B1","HSD3B2"
"SRP9","VMP1"
"SRP9","RPL22L1"
"SRP9","USP4"
"SRP9","TMEM237"
"TUBGCP4","WWC1"
"TUBGCP4","SDCCAG8"
"ST13","ST14"
"ST13","PACSIN2"
"ST13","STAT2"
"ATP6V0B","TMEM199"
"SMNDC1","U2AF1L4"
"SMNDC1","WBP11"
"SMNDC1","PPIL1"
"SMNDC1","PPIL6"
"SMNDC1","YBX1"
"SMNDC1","SYMPK"
"SMNDC1","SNRPN"
"SMNDC1","SLU7"
"SMNDC1","POLR2K"
"SMNDC1","SNRPG"
"SMNDC1","CFDP1"
"C1QA","SLCO2B1"
"C1QA","IGHV3-11"
"C1QA","C2"
"C1QA","C1QC"
"C1QA","SERPING1"
"SPTA1","YKT6"
"SPTA1","SPTBN4"
"SPTA1","SPTBN2"
"SPTA1","SPTBN5"
"SPTA1","YWHAQ"
"RAD1","SLC20A1"
"SRSF9","U2AF1L4"
"SRSF9","WBP11"
"SRSF9","PPIL1"
"SRSF9","PPIL6"
"SRSF9","YBX1"
"SRSF9","SYMPK"
"SRSF9","SNRPN"
"SRSF9","NUP37"
"SRSF9","SLU7"
"SRSF9","POLR2K"
"SRSF9","SNRPG"
"SRSF9","SMNDC1"
"RET","PSPN"
"RET","GFRA3"
"RET","GFRA2"
"RET","SHC3"
"RET","ARTN"
"RET","GFRA1"
"RET","PIK3CD"
"RET","VEGFA"
"RET","GFRA4"
"RASSF2","PPP1R9A"
"RASSF2","RASSF5"
"RASSF2","YWHAQ"
"SPRY4","IL17RD"
"SPRY4","ZDHHC17"
"TUBB3","RILPL2"
"TUBB3","TNPO1"
"TUBB3","PAPSS1"
"CBFB","IL2"
"CBFB","CR1"
"CBFB","IL3"
"CBFB","IFNG"
"CBFB","CSF2"
"CBFB","TWIST1"
"SLC9A1","SLC20A1"
"RASGRF2","GRIN2C"
"RASGRF2","RRAS2"
"RASGRF2","GRIN1"
"RASGRF2","RASGRF1"
"RASGRF2","PMVK"
"NDUFAF2","NUBPL"
"PPIL3","U2AF1L4"
"PPIL3","WBP11"
"PPIL3","PPIL1"
"PPIL3","PPIL6"
"PPIL3","YBX1"
"PPIL3","SYMPK"
"PPIL3","SNRPN"
"PPIL3","SLU7"
"PPIL3","POLR2K"
"PPIL3","SNRPG"
"PPIL3","SMNDC1"
"PPIL3","SRSF9"
"UBE2J1","UBE3B"
"UBE2J1","UFL1"
"UBE2J1","SPSB1"
"UBE2J1","KLHL25"
"UBE2J1","FBXL20"
"UBE2J1","TRIM36"
"UBE2J1","ASB16"
"UBE2N","ZDHHC5"
"UBE2N","TLR7"
"UBE2N","UBE3B"
"UBE2N","UFL1"
"UBE2N","SPSB1"
"UBE2N","KLHL25"
"UBE2N","TLR3"
"UBE2N","FBXL20"
"UBE2N","TRIM36"
"UBE2N","ASB16"
"UBE2N","SDCCAG8"
"UBE2N","IL1B"
"UBE2N","TLR4"
"UBE2N","UBE2J1"
"GDNF","PSPN"
"GDNF","GFRA3"
"GDNF","GFRA2"
"GDNF","SHC3"
"GDNF","ARTN"
"GDNF","GFRA1"
"GDNF","PIK3CD"
"GDNF","NTF4"
"GDNF","GFRA4"
"GDNF","BDNF"
"GDNF","NTF3"
"GDNF","RET"
"ROBO1","SOS2"
"ROBO1","PAK3"
"ROBO1","TUBB3"
"KIAA0195","TMEM161A"
"PPFIBP2","TRIP4"
"PPWD1","U2AF1L4"
"PPWD1","WBP11"
"PPWD1","PPIL1"
"PPWD1","PPIL6"
"PPWD1","YBX1"
"PPWD1","SYMPK"
"PPWD1","SNRPN"
"PPWD1","SLU7"
"PPWD1","POLR2K"
"PPWD1","SNRPG"
"PPWD1","SMNDC1"
"PPWD1","SRSF9"
"PPWD1","PPIL3"
"HCAR1","TAS2R5"
"HCAR1","ADCY8"
"HCAR1","CXCL10"
"HCAR1","ADCY9"
"NOVA1","NRXN3"
"TRA2B","U2AF35"
"TRA2B","U2AF1L4"
"TRA2B","YTHDC1"
"TRA2B","WBP11"
"TRA2B","UNK"
"TRA2B","PPIL1"
"TRA2B","PPIL6"
"TRA2B","YBX1"
"TRA2B","SYMPK"
"TRA2B","SNRPN"
"TRA2B","SLU7"
"TRA2B","POLR2K"
"TRA2B","SNRPG"
"TRA2B","SMNDC1"
"TRA2B","SRSF9"
"TRA2B","PPIL3"
"TRA2B","PPWD1"
"SMC3","PPP2R5B"
"SMC3","TRIP4"
"SMC3","SMC6"
"SMC3","NUP37"
"SMC3","PPP2R5A"
"YWHAE","ADH1B"
"YWHAE","RASAL3"
"YWHAE","UNK"
"YWHAE","ZFP36L2"
"YWHAE","WWC1"
"YWHAE","VAMP2"
"YWHAE","YWHAQ"
"YWHAE","RIN1"
"YWHAE","RAB14"
"YWHAE","SDCCAG8"
"YWHAE","TUBGCP4"
"YWHAE","ATP6V0B"
"YWHAE","RASSF2"
"YWHAE","TRA2B"
"MATN2","TRIP4"
"SLC3A2","SLC7A5"
"SLC3A2","ZC3H18"
"SLC3A2","TRA2B"
"PLCB3","NMBR"
"PLCB3","F2RL3"
"PLCB3","FFAR3"
"PLCB3","PIP5K1A"
"PLCB3","PIK3CD"
"PLCB3","IPMK"
"PLCB3","GNAT1"
"CWC25","WDR25"
"CWC25","U2AF1L4"
"CWC25","WBP11"
"CWC25","PPIL1"
"CWC25","PPIL6"
"CWC25","YBX1"
"CWC25","SYMPK"
"CWC25","SNRPN"
"CWC25","SLU7"
"CWC25","POLR2K"
"CWC25","SNRPG"
"CWC25","SMNDC1"
"CWC25","SRSF9"
"CWC25","PPIL3"
"CWC25","PPWD1"
"CWC25","TRA2B"
"MPZL1","SIRPA"
"SNAPC4","POLR2K"
"FLRT3","UNC5B"
"FLRT3","FGF4"
"FLRT3","FGF20"
"FLRT3","FGF22"
"FLRT3","FGF6"
"FLRT3","FGF10"
"FLRT3","ROBO1"
"GAB1","SOS2"
"GAB1","NRG2"
"GAB1","NRG4"
"GAB1","PSPN"
"GAB1","GFRA3"
"GAB1","SHC2"
"GAB1","KLB"
"GAB1","GFRA2"
"GAB1","FGF18"
"GAB1","NRG3"
"GAB1","SHC3"
"GAB1","FGF16"
"GAB1","FGF4"
"GAB1","ARTN"
"GAB1","IL6"
"GAB1","GFRA1"
"GAB1","FGF20"
"GAB1","FGF22"
"GAB1","PIK3CD"
"GAB1","BTC"
"GAB1","EREG"
"GAB1","VEGFA"
"GAB1","NTF4"
"GAB1","GFRA4"
"GAB1","FGF6"
"GAB1","BDNF"
"GAB1","FGF10"
"GAB1","NTF3"
"GAB1","RET"
"GAB1","GDNF"
"IL2RA","IL2"
"IL2RA","TYK2"
"IL2RA","IL5"
"IL2RA","CSF2RA"
"IL2RA","IL3"
"IL2RA","IL6"
"IL2RA","IFNG"
"IL2RA","PIK3CD"
"IL2RA","IL3RA"
"IL2RA","CSF2"
"IL2RA","IL10"
"IL2RA","IFNA2"
"IL2RA","IL5RA"
"IL2RA","CBFB"
"WBP4","U2AF1L4"
"WBP4","WBP11"
"WBP4","PPIL1"
"WBP4","PPIL6"
"WBP4","YBX1"
"WBP4","SYMPK"
"WBP4","SNRPN"
"WBP4","POLR2K"
"WBP4","SNRPG"
"WBP4","SMNDC1"
