"V1","V2"
"CXCL16","GNG12"
"MYH6","MYOM1"
"MYH6","MYL5"
"MYH6","MYL10"
"MYH6","MYOM2"
"MYH6","MYL7"
"MYH6","MYH4"
"MYH6","MYH2"
"MYH6","TPM2"
"MYH6","MYBPC3"
"MYH6","MYL12B"
"MYH6","TMOD1"
"CD86","MRC1"
"CD86","ITGAX"
"CD86","LILRB2"
"CD86","YES1"
"CD86","IL6"
"CD86","PAK3"
"CD86","TLR2"
"CD86","IL10"
"CD86","FCGR1A"
"CD86","CD68"
"RHOB","PPP1R12B"
"RHOB","TNFAIP1"
"RHOB","ARHGEF17"
"RHOB","MYL12B"
"RHOB","ROCK1"
"CD109","FOLR2"
"RHOC","PPP1R12B"
"RHOC","ARHGEF17"
"RHOC","MYL12B"
"RHOC","ROCK1"
"RHOC","RHOB"
"MYLPF","MYOM1"
"MYLPF","MYL5"
"MYLPF","MYL10"
"MYLPF","MYOM2"
"MYLPF","MYL7"
"MYLPF","MYH4"
"MYLPF","MYH2"
"MYLPF","TPM2"
"MYLPF","MYBPC3"
"MYLPF","MYLK"
"MYLPF","MYL12B"
"MYLPF","ROCK1"
"MYLPF","MYH6"
"MYL2","MYL5"
"MYL2","MYH4"
"MYL2","PPP1R12B"
"MYL2","MYH2"
"MYL2","TPM2"
"MYL2","MYBPC3"
"MYL2","MYLK"
"MYL2","TMOD1"
"MYL2","ROCK1"
"MYL2","MYH6"
"TTN","MYOM1"
"TTN","MYL5"
"TTN","MYOM2"
"TTN","MYH4"
"TTN","YWHAQ"
"TTN","MYH2"
"TTN","TPM2"
"TTN","MYBPC3"
"TTN","MYL12B"
"TTN","TMOD1"
"TTN","MYH6"
"TTN","MYLPF"
"TTN","MYL2"
"MYL3","MYOM1"
"MYL3","MYL5"
"MYL3","MYOM2"
"MYL3","MYH4"
"MYL3","YWHAQ"
"MYL3","MYH2"
"MYL3","TPM2"
"MYL3","MYBPC3"
"MYL3","MYLK"
"MYL3","TMOD1"
"MYL3","MYH6"
"MYL3","MYLPF"
"MYL3","MYL2"
"MYL3","TTN"
"UNC45A","TWF1"
"UNC45A","USP1"
"UNC45A","UBE3A"
"TET2","YWHAQ"
"TET2","TPM2"
"CALD1","MYL5"
"CALD1","MYL10"
"CALD1","MYL7"
"CALD1","TPM2"
"CALD1","MYLK"
"CALD1","MYL12B"
"CALD1","MYLPF"
"RAI14","TRIOBP"
"RAI14","YWHAQ"
"APOL1","IL6"
"APOL1","CSF1"
"PPP2R4","PPP1R9B"
"PPP2R4","MYLPF"
"MYH3","MYOM1"
"MYH3","MYL5"
"MYH3","MYL10"
"MYH3","MYOM2"
"MYH3","MYL7"
"MYH3","MYH4"
"MYH3","MYH2"
"MYH3","TPM2"
"MYH3","MYBPC3"
"MYH3","MYL12B"
"MYH3","TMOD1"
"MYH3","MYH6"
"MYH3","MYLPF"
"MYH3","MYL2"
"MYH3","TTN"
"MYH3","MYL3"
"PICALM","MS4A6A"
"PICALM","MICAL3"
"PICALM","STON2"
"PICALM","HIP1"
"MYH8","MYOM1"
"MYH8","MYL5"
"MYH8","MYL10"
"MYH8","MYOM2"
"MYH8","MYL7"
"MYH8","MYH4"
"MYH8","MYH2"
"MYH8","TPM2"
"MYH8","MYBPC3"
"MYH8","MYL12B"
"MYH8","TMOD1"
"MYH8","MYH6"
"MYH8","MYLPF"
"MYH8","MYL2"
"MYH8","TTN"
"MYH8","MYL3"
"MYH8","MYH3"
"TUBA4A","MARK4"
"SVIL","TNFAIP1"
"SVIL","MYH2"
"CD3G","IGHV3-11"
"CD3G","YES1"
"CD3G","MYH2"
"CD3G","STON2"
"CD3G","HIP1"
"CD3G","FCGR1A"
"CD3G","FCGR3A"
"CD3G","CD86"
"CD3G","PICALM"
"NEXN","SVIL"
"USP45","MYL12B"
"SNAI1","YWHAQ"
"SNAI1","USP1"
"TYROBP","MS4A6A"
"TYROBP","ITGAX"
"TYROBP","C1QC"
"TYROBP","LILRB2"
"TYROBP","MS4A7"
"TYROBP","TLR2"
"TYROBP","VSIG4"
"TYROBP","FCGR1A"
"TYROBP","C1QA"
"TYROBP","FCGR3A"
"TYROBP","CD68"
"TYROBP","CD86"
"DOCK7","MARK4"
"XRCC6","WDR76"
"XRCC6","UBE3A"
"XRCC6","SNAI1"
"MYO5B","TMOD1"
"MYO5B","MYL2"
"MYH7","MYOM1"
"MYH7","MYL5"
"MYH7","MYL10"
"MYH7","MYOM2"
"MYH7","MYL7"
"MYH7","MYH4"
"MYH7","YWHAQ"
"MYH7","MYH2"
"MYH7","TPM2"
"MYH7","MYBPC3"
"MYH7","MYL12B"
"MYH7","MYH6"
"MYH7","MYLPF"
"MYH7","MYL2"
"MYH7","TTN"
"MYH7","MYL3"
"MYH7","MYH3"
"MYH7","MYH8"
"ROCK2","MYL5"
"ROCK2","MYL10"
"ROCK2","MYL7"
"ROCK2","PIP5K1A"
"ROCK2","PPP1R12B"
"ROCK2","MYL12B"
"ROCK2","ROCK1"
"ROCK2","RHOB"
"ROCK2","RHOC"
"ROCK2","MYLPF"
"ROCK2","MYL2"
"MEN1","IL6"
"MEN1","CSF1"
"MEN1","APOL1"
"MYO5A","IGHV3-11"
"MYO5A","MYH2"
"MYO5A","FCGR1A"
"MYO5A","FCGR3A"
"MYO5A","MYL2"
"MYO5A","CD3G"
"PACSIN3","STON2"
"PACSIN3","HIP1"
"PACSIN3","RAI14"
"PACSIN3","PICALM"
"PACSIN3","CD3G"
"PRKCE","GNG12"
"PRKCE","MYLK"
"SEPT7","ZNF598"
"SEPT7","SRSF5"
"SEPT7","XRCC6"
"MYL6B","MYOM1"
"MYL6B","MYL5"
"MYL6B","MYL10"
"MYL6B","MYOM2"
"MYL6B","MYL7"
"MYL6B","MYH4"
"MYL6B","PPP1R12B"
"MYL6B","MYH2"
"MYL6B","TPM2"
"MYL6B","MYBPC3"
"MYL6B","MYLK"
"MYL6B","MYL12B"
"MYL6B","MYH6"
"MYL6B","MYLPF"
"MYL6B","TTN"
"MYL6B","MYL3"
"MYL6B","CALD1"
"MYL6B","MYH3"
"MYL6B","MYH8"
"MYL6B","MYH7"
"STOM","ITGAX"
"STOM","LILRB2"
"STOM","CD68"
"STOM","SVIL"
"CCR5","ITGAX"
"CCR5","CCL18"
"CCR5","IL6"
"CCR5","IL10"
"CCR5","GNG12"
"CCR5","CXCL16"
"CCR5","CD86"
"CEP83","MARK4"
"CEP83","TUBA4A"
"SEC16A","PICALM"
"MYL9","MYOM1"
"MYL9","MYL5"
"MYL9","MYL10"
"MYL9","MYL7"
"MYL9","PAK3"
"MYL9","MYH4"
"MYL9","PPP1R12B"
"MYL9","MYH2"
"MYL9","TPM2"
"MYL9","MYBPC3"
"MYL9","MYLK"
"MYL9","MYL12B"
"MYL9","ROCK1"
"MYL9","MYH6"
"MYL9","RHOB"
"MYL9","RHOC"
"MYL9","MYLPF"
"MYL9","TTN"
"MYL9","MYL3"
"MYL9","TET2"
"MYL9","CALD1"
"MYL9","MYH3"
"MYL9","MYH8"
"MYL9","MYH7"
"MYL9","ROCK2"
"MYL9","MYL6B"
"YAP1","YES1"
"YAP1","SIPA1L3"
"YAP1","WDR1"
"YAP1","TWF1"
"YAP1","TRIOBP"
"YAP1","YWHAQ"
"YAP1","UACA"
"YAP1","XRCC6"
"YAP1","SEC16A"
"CD14","STAB1"
"CD14","LILRB2"
"CD14","TLR2"
"CD14","PPP1R12B"
"CD14","C1QA"
"CD14","SVIL"
"CD14","TYROBP"
"TRIM14","FCGR1A"
"TRIM14","UNC45A"
"EXOC7","MYO5A"
"ARPC1A","IGHV3-11"
"ARPC1A","MYH2"
"ARPC1A","STON2"
"ARPC1A","HIP1"
"ARPC1A","FCGR1A"
"ARPC1A","FCGR3A"
"ARPC1A","PICALM"
"ARPC1A","CD3G"
"ARPC1A","MYO5A"
"ARPC1A","PACSIN3"
"PPP1R12A","MYL5"
"PPP1R12A","MYL10"
"PPP1R12A","MYL7"
"PPP1R12A","PAK3"
"PPP1R12A","TRIOBP"
"PPP1R12A","SPECC1L"
"PPP1R12A","UACA"
"PPP1R12A","PPP1R12B"
"PPP1R12A","PPP1R9B"
"PPP1R12A","MYLK"
"PPP1R12A","MYL12B"
"PPP1R12A","ROCK1"
"PPP1R12A","RHOB"
"PPP1R12A","RHOC"
"PPP1R12A","MYLPF"
"PPP1R12A","MYL2"
"PPP1R12A","RAI14"
"PPP1R12A","PPP2R4"
"PPP1R12A","METTL17"
"PPP1R12A","ROCK2"
"PPP1R12A","SEPT7"
"PPP1R12A","MYL6B"
"PPP1R12A","MYL9"
"TSGA10","TCEA2"
"AFAP1","PRKCE"
"SP1","TPM2"
"SP1","TTN"
"SP1","MYL3"
"SP1","PPP2R4"
"SP1","MYL6B"
"SP1","MYL9"
"C1QB","STAB1"
"C1QB","IGHV3-11"
"C1QB","C1QC"
"C1QB","VSIG4"
"C1QB","C1QA"
"C1QB","FCGR3A"
"C1QB","TYROBP"
"UBE2M","YWHAQ"
"UBE2M","UACA"
"UBE2M","TNFAIP1"
"UBE2M","ROCK1"
"UBE2M","UBE3A"
"UBE2M","XRCC6"
"UBE2M","EPB41"
"LRRFIP2","TMOD1"
"LRRFIP2","TRIM14"
"MACF1","TRAF3IP1"
"ARHGAP11A","RHOB"
"ARHGAP11A","RHOC"
"CALML3","USP1"
"HBB","ZNF598"
"HBB","APOL1"
"HBB","UBE2M"
"NAP1L1","WDR76"
"NAP1L1","TRIM14"
"NAP1L1","SP1"
"NAP1L1","UBE2M"
"CEP89","MARK4"
"CEP89","UNC45A"
"CEP89","TUBA4A"
"CEP89","CEP83"
"MYL12A","MYL5"
"MYL12A","MYL10"
"MYL12A","MYL7"
"MYL12A","PAK3"
"MYL12A","MYH4"
"MYL12A","PPP1R12B"
"MYL12A","MYH2"
"MYL12A","TPM2"
"MYL12A","MYLK"
"MYL12A","MYL12B"
"MYL12A","ROCK1"
"MYL12A","MYH6"
"MYL12A","MYLPF"
"MYL12A","TTN"
"MYL12A","TET2"
"MYL12A","CALD1"
"MYL12A","MYH3"
"MYL12A","MYH8"
"MYL12A","SVIL"
"MYL12A","MYH7"
"MYL12A","ROCK2"
"MYL12A","MYL6B"
"MYL12A","MYL9"
"MYL12A","PPP1R12A"
"MYL12A","SP1"
"ARPC5","IGHV3-11"
"ARPC5","MYH2"
"ARPC5","STON2"
"ARPC5","HIP1"
"ARPC5","FCGR1A"
"ARPC5","FCGR3A"
"ARPC5","PICALM"
"ARPC5","TUBA4A"
"ARPC5","CD3G"
"ARPC5","MYO5A"
"ARPC5","PACSIN3"
"ARPC5","ARPC1A"
"LUZP1","SP1"
"LUZP1","CEP89"
"RHOA","YES1"
"RHOA","PIP5K1A"
"RHOA","PPP1R12B"
"RHOA","TNFAIP1"
"RHOA","MYH2"
"RHOA","GNG12"
"RHOA","ARHGEF17"
"RHOA","MYLK"
"RHOA","MYL12B"
"RHOA","ROCK1"
"RHOA","RHOB"
"RHOA","RHOC"
"RHOA","ROCK2"
"RHOA","MYL9"
"RHOA","PPP1R12A"
"RHOA","ARHGAP11A"
"RHOA","MYL12A"
"EXOC2","SPTBN2"
"EXOC2","WDR76"
"EXOC2","MYO5A"
"EXOC2","EXOC7"
"UBE3C","VSIG4"
"UBE3C","UBE3A"
"UBE3C","UBE2M"
"USP14","SPTBN2"
"USP14","WDR1"
"USP14","TWF1"
"USP14","SPECC1L"
"USP14","GNG12"
"USP14","PPP1R9B"
"USP14","TMOD1"
"USP14","PSMB10"
"USP14","UBE3A"
"USP14","UNC45A"
"USP14","RAI14"
"USP14","SVIL"
"USP14","DOCK7"
"USP14","DSG2"
"USP14","XRCC6"
"USP14","MYO5A"
"USP14","YAP1"
"USP14","TRIM14"
"USP14","ARPC1A"
"USP14","UBE2M"
"USP14","NAP1L1"
"USP14","UBE3C"
"UBE2I","SPECC1L"
"UBE2I","TRIM72"
"UBE2I","SEPT7"
"SSBP1","WDR76"
"SSBP1","YWHAQ"
"SSBP1","SSBP2"
"SSBP1","SNAI1"
"ARPC2","IGHV3-11"
"ARPC2","MYH2"
"ARPC2","STON2"
"ARPC2","HIP1"
"ARPC2","FCGR1A"
"ARPC2","FCGR3A"
"ARPC2","PICALM"
"ARPC2","CD3G"
"ARPC2","MYO5A"
"ARPC2","PACSIN3"
"ARPC2","ARPC1A"
"ARPC2","PPP1R12A"
"ARPC2","ARPC5"
"ARPC2","USP14"
"JUP","ZNF598"
"JUP","PIP5K1A"
"JUP","PAK3"
"JUP","USP1"
"JUP","DSG2"
"JUP","XRCC6"
"JUP","TRIM14"
"JUP","RHOA"
"PDLIM7","TPRN"
"PDLIM7","YES1"
"PDLIM7","SPECC1L"
"PDLIM7","TPM2"
"PDLIM7","ACTRT1"
"PDLIM7","TMOD1"
"PDLIM7","TTN"
"PDLIM7","RAI14"
"PDLIM7","SVIL"
"PDLIM7","MYO5A"
"PDLIM7","MYL6B"
"PDLIM7","YAP1"
"PDLIM7","CALML3"
"PDLIM7","HBB"
"PDLIM7","MYL12A"
"PDLIM7","LUZP1"
"PDLIM7","UBE2I"
"PDLIM7","ARPC2"
"ALK","MYLK"
"MYH1","MYOM1"
"MYH1","MYL5"
"MYH1","MYL10"
"MYH1","MYOM2"
"MYH1","MYL7"
"MYH1","MYH4"
"MYH1","MYH2"
"MYH1","MYBPC3"
"MYH1","MYL12B"
"MYH1","MYH6"
"MYH1","MYLPF"
"MYH1","MYL2"
"MYH1","TTN"
"MYH1","MYL3"
"MYH1","MYH3"
"MYH1","MYH8"
"MYH1","MYH7"
"MYH1","MYL6B"
"MYH1","MYL9"
"MYH1","MYL12A"
"TP63","YWHAQ"
"TP63","UACA"
"TP63","MYLPF"
"TP63","CEP83"
"TP63","MYL9"
"TP63","YAP1"
"TP63","SP1"
"TP63","RHOA"
"TP63","UBE2I"
"TRAF4","EXOC7"
"SSFA2","YWHAQ"
"EXOC6","MYO5B"
"EXOC6","MYO5A"
"EXOC6","EXOC7"
"EXOC6","EXOC2"
"CSF1R","MRC1"
"CSF1R","MS4A6A"
"CSF1R","ITGAX"
"CSF1R","C1QC"
"CSF1R","LILRB2"
"CSF1R","YES1"
"CSF1R","IL10"
"CSF1R","VSIG4"
"CSF1R","CSF1"
"CSF1R","FCGR1A"
"CSF1R","C1QA"
"CSF1R","CD68"
"CSF1R","CD86"
"CSF1R","TYROBP"
"CSF1R","CCR5"
"CSF1R","CD14"
"CSF1R","C1QB"
"NEK2","MARK4"
"NEK2","TUBA4A"
"NEK2","MYO5A"
"NEK2","CEP83"
"NEK2","PPP1R12A"
"NEK2","ARHGAP11A"
"NEK2","CEP89"
"NEK2","JUP"
"DST","TRAF3IP1"
"EFHD2","TMOD1"
"EFHD2","USP14"
"EFHD2","ARPC2"
"AKAP2","PDLIM7"
"LIMCH1","YES1"
"LIMCH1","OTUD6B"
"TNF","MRC1"
"TNF","IGHV3-11"
"TNF","ITGAX"
"TNF","IL6"
"TNF","TLR2"
"TNF","TWF1"
"TNF","YWHAQ"
"TNF","TPM2"
"TNF","IL10"
"TNF","CSF1"
"TNF","CD68"
"TNF","PSMB10"
"TNF","CD86"
"TNF","RAI14"
"TNF","SVIL"
"TNF","MYO5A"
"TNF","MYL6B"
"TNF","CCR5"
"TNF","SP1"
"TNF","LRRFIP2"
"TNF","MYL12A"
"TNF","SSBP1"
"TNF","LIMCH1"
"ARPC3","IGHV3-11"
"ARPC3","MYH2"
"ARPC3","STON2"
"ARPC3","HIP1"
"ARPC3","FCGR1A"
"ARPC3","FCGR3A"
"ARPC3","PICALM"
"ARPC3","CD3G"
"ARPC3","DOCK7"
"ARPC3","MYO5A"
"ARPC3","PACSIN3"
"ARPC3","ARPC1A"
"ARPC3","ARPC5"
"ARPC3","USP14"
"ARPC3","ARPC2"
"ARPC3","PDLIM7"
"ARPC3","EFHD2"
"ARMC12","SEPT7"
"ARMC12","JUP"
"ANTXR1","TUBA4A"
"LGALS1","IL6"
"LGALS1","CSF1"
"LGALS1","CD68"
"LGALS1","APOL1"
"LGALS1","MEN1"
"LGALS1","TNF"
"MME","ACE"
"CD209","ITGAX"
"CD209","IL10"
"CD209","CD86"
"CD209","RHOA"
"GNB2","GNG12"
"GNB2","CXCL16"
"GNB2","RHOC"
"GNB2","PRKCE"
"GNB2","CCR5"
"GNB2","RHOA"
"MYO18A","ST5"
"MYO18A","TPRN"
"MYO18A","SPTBN2"
"MYO18A","SIPA1L3"
"MYO18A","SSH2"
"MYO18A","WDR1"
"MYO18A","TWF1"
"MYO18A","MICAL3"
"MYO18A","TRIOBP"
"MYO18A","SPECC1L"
"MYO18A","PPP1R12B"
"MYO18A","TNFAIP1"
"MYO18A","STON2"
"MYO18A","TPM2"
"MYO18A","ARHGEF17"
"MYO18A","TMOD1"
"MYO18A","CYBRD1"
"MYO18A","PLEKHG3"
"MYO18A","MARK4"
"MYO18A","MYL3"
"MYO18A","RAI14"
"MYO18A","PICALM"
"MYO18A","SVIL"
"MYO18A","NEXN"
"MYO18A","DSG2"
"MYO18A","MYO5B"
"MYO18A","MYO5A"
"MYO18A","MYL6B"
"MYO18A","SEC16A"
"MYO18A","PPP1R12A"
"MYO18A","AFAP1"
"MYO18A","LRRFIP2"
"MYO18A","SORBS2"
"MYO18A","ARHGAP11A"
"MYO18A","MYL12A"
"MYO18A","LUZP1"
"MYO18A","USP14"
"MYO18A","SSFA2"
"MYO18A","DST"
"MYO18A","EFHD2"
"MYO18A","AKAP2"
"MYO18A","LIMCH1"
"MYO18A","INF2"
"MYO18A","ARPC3"
"TERF1","CALD1"
"TERF1","XRCC6"
"TERF1","SEC16A"
"TERF1","UBE2M"
"TERF1","NAP1L1"
"TERF1","UBE2I"
"TERF1","DST"
"PTMA","UBE2M"
"PTMA","TERF1"
"GNAI1","GNG12"
"GNAI1","CXCL16"
"GNAI1","SVIL"
"GNAI1","CD3G"
"GNAI1","CCR5"
"GNAI1","RHOA"
"GNAI1","GNB2"
"SORD","PDLIM7"
"EXOC1","MYO5A"
"EXOC1","TRAF3IP1"
"EXOC1","EXOC7"
"EXOC1","MACF1"
"EXOC1","EXOC2"
"EXOC1","EXOC6"
"EXOC1","DST"
"CORO1B","SPTBN2"
"CORO1B","OTUD6B"
"CORO1B","TPM2"
"CORO1B","USP14"
"CORO1B","ARPC2"
"CORO1B","MYO18A"
"CORO1B","TERF1"
"SSB","TPM2"
"SSB","SNAI1"
"SSB","XRCC6"
"SSB","UBE2M"
"LTN1","UBE3A"
"LTN1","MYO5B"
"LTN1","UBE2M"
"LTN1","UBE3C"
"MYO1B","NEXN"
"MYO1B","SP1"
"MYO1B","USP14"
"MYO1B","PDLIM7"
"MYO1B","TNF"
"MYO1B","MYO18A"
"TPM4","MYL5"
"TPM4","MYL10"
"TPM4","MYL7"
"TPM4","TPM2"
"TPM4","MYBPC3"
"TPM4","MYLK"
"TPM4","MYL12B"
"TPM4","TMOD1"
"TPM4","MYH6"
"TPM4","MYLPF"
"TPM4","MYL2"
"TPM4","TTN"
"TPM4","MYL3"
"TPM4","CALD1"
"TPM4","MYH3"
"TPM4","MYH8"
"TPM4","MYL6B"
"TPM4","MYL9"
"TPM4","SP1"
"TPM4","MYL12A"
"TPM4","USP14"
"TPM4","PDLIM7"
"TPM4","TNF"
"TPM4","MYO18A"
"PIK3R2","STAB1"
"PIK3R2","IGHV3-11"
"PIK3R2","YES1"
"PIK3R2","PIP5K1A"
"PIK3R2","YWHAQ"
"PIK3R2","GNG12"
"PIK3R2","VSIG4"
"PIK3R2","FCGR1A"
"PIK3R2","FCGR3A"
"PIK3R2","CD86"
"PIK3R2","RHOB"
"PIK3R2","RHOC"
"PIK3R2","CD3G"
"PIK3R2","TYROBP"
"PIK3R2","CCR5"
"PIK3R2","RHOA"
"PIK3R2","CSF1R"
"PIK3R2","GNB2"
"PALLD","CEP83"
"PALLD","SORBS2"
"PALLD","PDLIM7"
"CLINT1","STON2"
"CLINT1","PICALM"
"CLINT1","MYH7"
"CLINT1","SEC16A"
"CLINT1","TRIM14"
"CLINT1","MYO18A"
"PAK1","IGHV3-11"
"PAK1","YES1"
"PAK1","PAK3"
"PAK1","PPP1R12B"
"PAK1","GNG12"
"PAK1","FCGR1A"
"PAK1","MYLK"
"PAK1","FCGR3A"
"PAK1","MYL12B"
"PAK1","CD86"
"PAK1","CD3G"
"PAK1","MYL9"
"PAK1","PPP1R12A"
"PAK1","MYL12A"
"PAK1","RHOA"
"PAK1","JUP"
"YWHAZ","WDR76"
"YWHAZ","YWHAQ"
"YWHAZ","UBE3A"
"YWHAZ","TET2"
"YWHAZ","RAI14"
"YWHAZ","SNAI1"
"YWHAZ","DOCK7"
"YWHAZ","XRCC6"
"YWHAZ","PRKCE"
"YWHAZ","YAP1"
"YWHAZ","UBE2M"
"YWHAZ","SORBS2"
"YWHAZ","SSBP1"
"YWHAZ","TP63"
"YWHAZ","SSFA2"
"YWHAZ","PIK3R2"
"YWHAZ","PAK1"
"CORO2A","WDR1"
"CORO2A","UBE2I"
"CORO2A","MYO18A"
"COBL","PACSIN3"
"COBL","PDLIM7"
"COBL","SSFA2"
"COBL","MYO18A"
"CDKN1B","YWHAQ"
"CDKN1B","MYL12B"
"CDKN1B","PSMB10"
"CDKN1B","RHOB"
"CDKN1B","UBE3A"
"CDKN1B","RHOC"
"CDKN1B","MYL9"
"CDKN1B","RHOA"
"CDKN1B","UBE2I"
"CDKN1B","YWHAZ"
"EXOC5","MYO5A"
"EXOC5","EXOC7"
"EXOC5","EXOC2"
"EXOC5","EXOC6"
"EXOC5","EXOC1"
"H2AFY","WDR76"
"H2AFY","XRCC6"
"H2AFY","YAP1"
"H2AFY","NAP1L1"
"H2AFY","USP14"
"CTTN","YES1"
"CTTN","PAK3"
"CTTN","STON2"
"CTTN","HIP1"
"CTTN","MYLK"
"CTTN","PICALM"
"CTTN","SVIL"
"CTTN","CD3G"
"CTTN","NEXN"
"CTTN","NEDD9"
"CTTN","PACSIN3"
"CTTN","ARPC1A"
"CTTN","UBE2M"
"CTTN","ARPC5"
"CTTN","ARPC2"
"CTTN","ARPC3"
"CTTN","MYO18A"
"CTTN","CORO1B"
"CTTN","SSB"
"CTTN","PAK1"
"MPRIP","YWHAQ"
"MPRIP","PPP1R12A"
"MPRIP","RHOA"
"MPRIP","USP14"
"MPRIP","PDLIM7"
"MPRIP","TNF"
"MPRIP","MYO18A"
"EXOC8","MYO5A"
"EXOC8","EXOC7"
"EXOC8","EXOC2"
"EXOC8","EXOC6"
"EXOC8","EXOC1"
"EXOC8","EXOC5"
"SPECC1","MYO18A"
"PIK3C3","YWHAQ"
"PIK3C3","EXOC2"
"PIK3C3","MYH1"
"PIK3C3","PIK3R2"
"PIK3C3","EXOC8"
"CLTA","STON2"
"CLTA","HIP1"
"CLTA","UBE3A"
"CLTA","TET2"
"CLTA","PICALM"
"CLTA","CD3G"
"CLTA","PACSIN3"
"CLTA","SEC16A"
"CLTA","ARPC1A"
"CLTA","ARPC5"
"CLTA","ARPC2"
"CLTA","PDLIM7"
"CLTA","ARPC3"
"CLTA","MYO18A"
"CLTA","CTTN"
"DAPK3","MYL12B"
"DAPK3","MYL9"
"DAPK3","PPP1R12A"
"DAPK3","MYO18A"
"FLII","TMOD1"
"FLII","SRSF5"
"FLII","TRIM14"
"FLII","LRRFIP2"
"FLII","CEP89"
"FLII","ALK"
"FLII","TNF"
"FLII","MYO18A"
"ATP13A2","RNF170"
"MYO6","SHROOM3"
"MYO6","SIPA1L3"
"MYO6","PICALM"
"MYO6","SNAI1"
"MYO6","DOCK7"
"MYO6","MYL6B"
"MYO6","SEC16A"
"MYO6","SP1"
"MYO6","USP14"
"MYO6","JUP"
"MYO6","ALK"
"MYO6","TNF"
"MYO6","MYO18A"
"MYO6","CLINT1"
"MYO6","PAK1"
"MYO6","CLTA"
"AGO2","TP63"
"AGO2","TNF"
"AGO2","YWHAZ"
"AGO2","CDKN1B"
"IGLL5","IGHV3-11"
"IGLL5","C1QC"
"IGLL5","YES1"
"IGLL5","MYH2"
"IGLL5","FCGR1A"
"IGLL5","C1QA"
"IGLL5","FCGR3A"
"IGLL5","CD3G"
"IGLL5","MYO5A"
"IGLL5","ARPC1A"
"IGLL5","C1QB"
"IGLL5","ARPC5"
"IGLL5","ARPC2"
"IGLL5","ARPC3"
"IGLL5","PIK3R2"
"IGLL5","PAK1"
"USP7","WDR1"
"USP7","WDR76"
"USP7","MARK4"
"USP7","SVIL"
"USP7","SNAI1"
"USP7","DOCK7"
"USP7","CEP83"
"USP7","MACF1"
"USP7","USP14"
"USP7","TRAF4"
"USP7","NEK2"
"TMOD3","TPM2"
"TMOD3","MYBPC3"
"TMOD3","TMOD1"
"TMOD3","MYH6"
"TMOD3","MYL2"
"TMOD3","TTN"
"TMOD3","MYL3"
"TMOD3","MYH3"
"TMOD3","MYH8"
"TMOD3","SVIL"
"TMOD3","USP45"
"TMOD3","DOCK7"
"TMOD3","XRCC6"
"TMOD3","MYO5B"
"TMOD3","MYO5A"
"TMOD3","LRRFIP2"
"TMOD3","USP14"
"TMOD3","NEK2"
"TMOD3","INF2"
