"node","type"
"EXOSC7",2
"ABR",2
"EXOSC10",2
"RBM7",2
"CALR",2
"MTNR1A",2
"APLNR",2
"HNRNPA0",2
"GMPPB",2
"CDC14B",2
"BARD1",2
"PRKDC",2
"PSIP1",2
"PSMB5",2
"RPL7A",2
"ATP5D",2
"IKBKB",2
"PSMB1",2
"COX14",2
"SNAPC2",2
"RAB3A",2
"F9",2
"LPAR6",2
"RFC4",2
"RPLP1",2
"PSMC2",2
"PRKD2",2
"EPRS",2
"CD74",2
"E2F1",2
"CDC16",2
"CLIP1",2
"RPL7",2
"MYL6",2
"AP1M1",2
"PCNA",2
"TRIM43",2
"ARAP3",2
"PFDN2",2
"MRPL1",2
"AIFM1",2
"RPS19",2
"CLTC",2
"LYPD1",2
"PIN4",2
"BTRC",2
"LBR",2
"SMAD2",2
"RUVBL1",2
"MTX1",2
"FRS2",2
"CASP3",2
"MSTO1",2
"HNRNPAB",2
"CHEK1",2
"ARHGAP1",2
"RPS13",2
"CCT5",2
"MIR31",2
"E2F4",2
"DYRK1A",2
"CD99L2",2
"EIF2S3",2
"PSEN2",2
"NOP56",2
"MRPL21",2
"ZBTB24",2
"ENTPD6",2
"DLG3",2
"DDB2",2
"FANCD2",2
"ADAMTS3",2
"TMEM30B",2
"SCARB2",2
"SLAMF1",2
"NDUFA4",2
"MRPL41",2
"HIST1H1A",2
"NQO1",2
"HMG20A",2
"CBL",2
"TBCB",2
"C6orf141",2
"EPT1",2
"ACO2",2
"RXRA",2
"APC",2
"ACTL6A",2
"TRPC6",2
"PPFIA3",2
"IPO4",2
"CBX5",2
"HNRNPA2B1",2
"NME7",2
"CALM3",2
"MCM6",2
"CACNG5",2
"GUK1",2
"EID2",2
"HPRT1",2
"MDFI",2
"AMOT",2
"CUL3",2
"TIMM13",2
"TRAPPC2L",2
"CAPZA1",2
"ATAD3A",2
"NOP58",2
"GJA1",2
"HCFC1",2
"CCDC77",2
"RPS15",2
"MOB1A",2
"PRMT6",2
"HIST1H3A",2
"ARNT",2
"MBD1",2
"CCDC183",2
"CHD8",2
"EEF2",2
"PHF11",2
"CPSF3",2
"NME2",2
"EIF2B2",2
"CCND1",2
"AREL1",2
"S1PR5",2
"COPS4",2
"NCSTN",2
"ARVCF",2
"CAND1",2
"SHC1",2
"PSMD11",2
"MRPS28",2
"CCDC120",2
"ARHGDIA",2
"HIF1AN",2
"ACN9",2
"C6orf57",2
"CNTROB",2
"DYRK2",2
"NR0B1",2
"RPS27",2
"DYNC1H1",2
"ADRB2",2
"MIR138-1",2
"SETD1A",2
"MRPL14",2
"ESCO1",2
"RPS8",2
"MIR25",2
"RASSF10",2
"DLK1",2
"CCDC36",2
"BCKDHA",2
"PRSS23",2
"C5AR2",2
"NEDD4L",2
"NCK2",2
"RNF115",2
"SAMHD1",2
"FUT1",2
"RNF14",2
"MTA3",2
"HRSP12",2
"HSP90AB3P",2
"CRTAP",2
"CAPZA2",2
"NR2C2",2
"C1D",2
"ASCC3",2
"MED1",2
"MED15",2
"CEP76",2
"C14orf2",2
"CBX1",2
"EEF2K",2
"EXOC4",2
"NOP2",2
"ATP6V1E1",2
"PLS3",2
"COPB2",2
"NEDD8",2
"AKT1",2
"FOXO1",2
"GBF1",2
"PTPLAD1",2
"PSMB2",2
"KRT10",2
"KCTD5",2
"RPRD1B",2
"PPP1CC",2
"FAF1",2
"PTOV1",2
"OGDH",2
"EIF2AK3",2
"MSN",2
"MLEC",2
"HDAC6",2
"CYP1A1",2
"RNF181",2
"CREB3L1",2
"ARHGEF7",2
"CRY1",2
"PRPF3",2
"ACTR1B",2
"EHMT2",2
"HNRNPA3P1",2
"GCNT3",2
"DDX6",2
"AHSG",2
"GATA2",2
"PPM1B",2
"HIST1H1E",2
"SSRP1",2
"RC3H2",2
"DVL3",2
"BRMS1",2
"POLR2G",2
"COX1",2
"RPL6",2
"CTNNB1",2
"MAP3K11",2
"DLC1",2
"TEAD2",2
"GTF3C3",2
"PSMD14",2
"LAMP1",2
"BACE1",2
"ITGA5",2
"CREBBP",2
"FAM118B",2
"ATP5F1",2
"DDX3X",2
"PPP2CA",2
"RIPK4",2
"COMMD3",2
"DCPS",2
"ASF1A",2
"EIF3J",2
"FLT3",2
"HP1BP3",2
"ASUN",2
"PDZK1",2
"MYBL2",2
"SYNPO",2
"CBX3",2
"C20orf24",2
"CCDC146",2
"KIT",2
"DNAJC5",2
"SART1",2
"FOXP3",2
"CTBP1",2
"CDC25A",2
"NDUFS8",2
"CCT6B",2
"PPP6C",2
"HIST1H2AB",2
"KIF23",2
"MYH10",2
"ANKFY1",2
"NXF2",2
"MIRLET7A1",2
"SET",2
"FARSB",2
"LSR",2
"ABL1",2
"RPTOR",2
"HNRNPH1",2
"SNRNP40",2
"CCNG1",2
"ABCE1",2
"LDHC",2
"ENKD1",2
"DDX19A",2
"LMO3",2
"NDUFS7",2
"CHRNA9",2
"KDM1A",2
"MAD1L1",2
"PDLIM5",2
"H2AFZ",2
"NRIP1",2
"PIK3CB",2
"HMGA1",2
"DDX54",2
"ACTN2",2
"SRPK3",2
"PRKRA",2
"ECHS1",2
"SF3A3",2
"BCCIP",2
"DBN1",2
"CNKSR1",2
"CEACAM21",2
"MOB4",2
"CACNA2D1",2
"ATM",2
"CDC25B",2
"DLGAP4",2
"NOTCH3",2
"FBL",2
"FRYL",2
"ITGA2",2
"CNOT3",2
"POC5",2
"ATG101",2
"HNRNPH3",2
"STK3",2
"ERBB4",2
"NETO2",2
"TBL1X",2
"OFD1",2
"LSM10",2
"PRDX4",2
"TNIP1",2
"TOM1",2
"MAGED4B",2
"BLM",2
"ATP12A",2
"TGFB1",2
"C11orf30",2
"RPL11",2
"GINM1",2
"BICD1",2
"CALCB",2
"NUFIP2",2
"CHEK2",2
"CASC5",2
"FAM104A",2
"ASNS",2
"ARHGEF6",2
"KHDRBS2",2
"DTX3L",2
"GDI2",2
"CSK",2
"DLST",2
"CDK14",2
"MID2",2
"ATXN3",2
"ATAD3C",2
"DIS3L2",2
"IGF1",2
"NVL",2
"MRPL16",2
"MCM4",2
"MRPL2",2
"MRPL22",2
"MRPL46",2
"PNN",2
"GEMIN8",2
"IK",2
"NXF1",2
"KRTAP10-8",2
"KRTAP10-9",2
"DHX38",2
"RANBP1",2
"COX5B",2
"TNFRSF13C",2
"PXMP2",2
"PBK",2
"FOXK1",2
"POLR2E",2
"KRT17",2
"JAK2",2
"FMR1",2
"RPL10A",2
"RPL24",2
"FKBP9",2
"CENPM",2
"GNAI3",2
"ARID1A",2
"ACTA2",2
"PPARGC1A",2
"EPS8",2
"KRTAP10-7",2
"ARF4",2
"GNAS",2
"RPAP3",2
"BBX",2
"ETAA1",2
"ITPR2",2
"SFXN1",2
"CIRBP",2
"SLC35B2",2
"ASNA1",2
"DCAF16",2
"TOMM20",2
"RNF126",2
"ACAD11",2
"DDOST",2
"RPL10",2
"ABI2",2
"RPL9",2
"EPB41L1",2
"ANXA1",2
"CAMKV",2
"WASF3",2
"DIRAS3",2
"FOXG1",2
"TFRC",2
"IWS1",2
"NUFIP1",2
"DLD",2
"KHDRBS3",2
"KLHDC10",2
"NRG1",2
"ICMT",2
"DMRTB1",2
"GNPTAB",2
"RPGR",2
"POLR3B",2
"BAX",2
"CAD",2
"LZTS2",2
"IFITM3",2
"GPATCH4",2
"BMPR1A",2
"GFPT1",2
"RBPMS",2
"CLPP",2
"INO80B",2
"CDR2",2
"CEP290",2
"FBXO25",2
"TMEM186",2
"NR3C1",2
"GNPDA1",2
"IFI16",2
"MIR141",2
"FYTTD1",2
"MIRLET7E",2
"RPL18A",2
"ANKRD46",2
"CHTOP",2
"PES1",2
"HUWE1",2
"CCNYL1",2
"GAPDH",2
"ATL3",2
"GPR161",2
"AURKB",2
"CPSF4",2
"HINT1",2
"SLC7A1",2
"LUC7L",2
"MAP4",2
"POLR2C",2
"MORF4L1",2
"RPL4",2
"CHMP3",2
"SRSF2",2
"FST",2
"WDR33",2
"HSP90AB1",2
"LACTB2",2
"PPID",2
"RPA3",2
"ARHGAP17",2
"EPHB6",2
"HEXIM1",2
"FCHO1",2
"ENPP6",2
"HIST1H4J",2
"HIST1H4K",2
"HIST1H4I",2
"THOC2",2
"HIST1H4D",2
"APPBP2",2
"CLU",2
"FSCN1",2
"NCKIPSD",2
"RQCD1",2
"OSBPL9",2
"KRT15",2
"OTUD1",2
"FARSA",2
"DHX30",2
"CASP8",2
"HSD17B12",2
"KRT5",2
"CHRNA1",2
"PSMA8",2
"ACTG2",2
"RARA",2
"TMEM38B",2
"C9orf78",2
"ATP1B3",2
"KAT6A",2
"RASSF8",2
"CCAR2",2
"CHAF1A",2
"DENND4C",2
"PIH1D1",2
"RNF25",2
"PIK3CA",2
"LNX1",2
"GGA1",2
"SLC38A2",2
"DCD",2
"SUMO3",2
"BDP1",2
"FRA10AC1",2
"FBXO28",2
"MGMT",2
"KANSL1",2
"KPNB1",2
"LITAF",2
"EEF1A1",2
"ANP32A",2
"ACTC1",2
"MIRLET7B",2
"TM2D2",2
"MIR34A",2
"ARNTL",2
"NPBWR1",2
"NPB",2
"ERLIN1",2
"PTBP1",2
"TOP3A",2
"SCD",2
"DKK3",2
"ALDH4A1",2
"MYO5C",2
"METAP1",2
"ATG4B",2
"TAF2",2
"LGALS3",2
"NEUROG1",2
"WDR11",2
"ARRB2",2
"AFF4",2
"RPS10",2
"TUFM",2
"KHSRP",2
"CLNS1A",2
"TCP1",2
"COG3",2
"GTF2F1",2
"DYNC1I1",2
"BAIAP2L1",2
"INTS12",2
"MYLIP",2
"PURA",2
"HNRNPD",2
"FBLN1",2
"HIST1H1C",2
"DSTN",2
"TSC22D1",2
"CEP131",2
"FGB",2
"MYOD1",2
"MIRLET7I",2
"HTR3C",2
"HERC5",2
"CLIC4",2
"HIST2H2BE",2
"CETN1",2
"CLIC1",2
"HTR3A",2
"ACOT9",2
"RBM34",2
"H1F0",2
"FBF1",2
"ARMC8",2
"STRAP",2
"NCK1",2
"HAUS1",2
"PNMA1",2
"ANAPC4",2
"BCLAF1",2
"SENP2",2
"CTDP1",2
"BAG6",2
"DNAJC16",2
"ARPC5L",2
"PHB2",2
"LRSAM1",2
"IQCF1",2
"MRPS9",2
"ATF1",2
"C19orf70",2
"CTSD",2
"AGAP1",2
"KRTAP10-5",2
"CARTPT",2
"SALL1",2
"ARL6IP1",2
"DNAJC8",2
"DDX46",2
"CHERP",2
"GATA1",2
"EIF2B4",2
"CDK8",2
"PIK3C2A",2
"APBA3",2
"COMMD1",2
"FTH1",2
"FAM175A",2
"RBBP8",2
"ERBB3",2
"HDAC8",2
"IVL",2
"COX7C",2
"CTH",2
"SUFU",2
"SARAF",2
"KIF11",2
"REST",2
"GTSE1",2
"FXR2",2
"RTN1",2
"LEF1",2
"SMC1B",2
"CHP1",2
"CYP1A2",2
"SMN1",2
"STAT3",2
"PIGA",2
"FOXD4L6",2
"BCL2",2
"C2orf47",2
"FEZ1",2
"NDUFS5",2
"ACOX3",2
"CARS2",2
"PIN1",2
"PTGES3",2
"COX6C",2
"MZT1",2
"HDAC11",2
"HAUS2",2
"CARM1",2
"NCKAP1",2
"NDUFB1",2
"SSSCA1",2
"PRPF40A",2
"ABCD3",2
"ARID1B",2
"BUB1B",2
"ANAPC7",2
"ANKRD34A",2
"ATP2A2",2
"MATR3",2
"LDHD",2
"CASP7",2
"DIMT1",2
"MIOS",2
"GATAD2A",2
"PLRG1",2
"TCP10L",2
"HIPK2",2
"EIF3B",2
"EIF3I",2
"SELENBP1",2
"ESRP1",2
"SRSF7",2
"DDX42",2
"MESDC2",2
"CSNK1E",2
"FHL3",2
"ARL2",2
"NOC3L",2
"WDR46",2
"EFHC1",2
"MTF2",2
"DESI1",2
"ITGAM",2
"SNX1",2
"KCTD3",2
"PKN1",2
"POLD1",2
"ACTN1",2
"DDX51",2
"EPB41L4A",2
"CCT4",2
"MCPH1",2
"CCNL2",2
"CCT6A",2
"MAX",2
"CDK15",2
"MRPL44",2
"LOC102724594",2
"CMSS1",2
"LDLRAD4",2
"CNOT7",2
"MAST3",2
"MIR9-2",2
"PPP2R1A",2
"HNRNPCL1",2
"SLC39A3",2
"CDC20",2
"FTSJ3",2
"IPO9",2
"TESK2",2
"SYT11",2
"SLC9A3R2",2
"GFAP",2
"FAU",2
"RAB3IL1",2
"PPP1CA",2
"FBRSL1",2
"AUTS2",2
"FBRS",2
"PCGF3",2
"CHST10",2
"RPL37A",2
"IFI30",2
"ATP1A1",2
"PTEN",2
"MAVS",2
"PPHLN1",2
"ANXA7",2
"SERPINB2",2
"TSC22D2",2
"ATP6AP2",2
"TSC22D4",2
"MAPK6",2
"CEP128",2
"PRPSAP1",2
"GNG2",2
"GPX8",2
"RELA",2
"KCTD6",2
"HID1",2
"CTBP2",2
"CDK4",2
"SUCLA2",2
"APOL2",2
"ECD",2
"DNASE2B",2
"NSD1",2
"KDM5C",2
"NLK",2
"ESRRB",2
"FOXB1",2
"TRRAP",2
"ATP8B2",2
"COMMD4",2
"BSG",2
"ABHD11",2
"SCAF11",2
"DERL1",2
"RPL13",2
"AICDA",2
"CEP72",2
"BCAP31",2
"APITD1",2
"IRS1",2
"PELP1",2
"KPNA3",2
"FBXW7",2
"RMND5A",2
"ARPC4",2
"IQGAP1",2
"PPIE",2
"DAB2",2
"TTLL1",2
"FZD2",2
"RPA2",2
"SCGN",2
"FOXRED1",2
"FBXW5",2
"HDGF",2
"PARK2",2
"THRAP3",2
"BRIP1",2
"PDE5A",2
"DIS3L",2
"CBX4",2
"HIST3H3",2
"FBXO6",2
"DUSP16",2
"HNRNPF",2
"APOE",2
"NDFIP1",2
"CCDC97",2
"AR",2
"RPS23",2
"CFL1",2
"CALCOCO2",2
"NUDCD2",2
"NOP9",2
"KRT2",2
"EIF1AX",2
"CCP110",2
"ITGA4",2
"DDX17",2
"LRP1",2
"EMC10",2
"NPM2",2
"TRA",2
"EDC3",2
"PTPN11",2
"MSH2",2
"DLEU1",2
"ASB4",2
"GTF3C4",2
"RAP1B",2
"RPS25",2
"PPP5C",2
"ASGR2",2
"DNAJC10",2
"AMPD2",2
"ACSF3",2
"ANP32B",2
"EBNA1BP2",2
"CKAP4",2
"CSTF3",2
"DHPS",2
"ANP32E",2
"LIPE",2
"NSFL1C",2
"ARAF",2
"ACSF2",2
"MYO1E",2
"CNN3",2
"MAP3K12",2
"ALG10",2
"AARS2",2
"PHF7",2
"APMAP",2
"ATXN10",2
"ADSS",2
"UBE2A",2
"ILVBL",2
"SH3GL1",2
"NDUFAF4",2
"CDC25C",2
"ARMCX2",2
"OTUB1",2
"C10orf88",2
"RPS4X",2
"HCCS",2
"CTDSP2",2
"KIFC1",2
"CASK",2
"LTV1",2
"POT1",2
"NOD1",2
"FAM9B",2
"PML",2
"BANP",2
"NRAS",2
"AIMP1",2
"MCM3",2
"DMPK",2
"CDA",2
"NEK7",2
"KEAP1",2
"BMP7",2
"PHB",2
"PRKAR1A",2
"RPS11",2
"NFKBIA",2
"ITPR3",2
"KDR",2
"CTDNEP1",2
"KNOP1",2
"NSF",2
"PSMD6",2
"METTL14",2
"FLOT1",2
"MCL1",2
"CEP70",2
"NDUFB8",2
"NOTCH2NL",2
"GSPT1",2
"GABBR1",2
"GPKOW",2
"TRAF2",2
"GATAD1",2
"ARL1",2
"IBTK",2
"COL20A1",2
"ELAC2",2
"RBM8A",2
"IGF1R",2
"ATP2B2",2
"CCT2",2
"PRPF4",2
"COX4I1",2
"HAGH",2
"PAK2",2
"ILK",2
"PCP2",2
"ARNT2",2
"BZW1",2
"LATS2",2
"PARVA",2
"MUC1",2
"GBA2",2
"CAMSAP2",2
"SELE",2
"GCA",2
"NPHP1",2
"TXLNA",2
"CELF1",2
"COPG1",2
"ACTBL2",2
"KIAA0753",2
"PIAS4",2
"DUSP14",2
"GORASP2",2
"FOXM1",2
"DCAF8",2
"RBMXL2",2
"PSMB8",2
"LYAR",2
"RPL3",2
"KLF5",2
"TRIM25",2
"PSMB6",2
"RHOD",2
"ADAMTS4",2
"MRPL13",2
"MCM3AP",2
"RPS18",2
"PEX14",2
"NCAPH2",2
"SART3",2
"MCU",2
"LZTR1",2
"EEA1",2
"DPF2",2
"CDKN2A",2
"ACY3",2
"JMJD4",2
"S100A13",2
"CIRH1A",2
"SHMT2",2
"GANAB",2
"MIR19A",2
"BMS1",2
"MSH6",2
"AHCTF1",2
"POLB",2
"PHF1",2
"IMP4",2
"HIST1H1B",2
"NCOA3",2
"EEF1D",2
"LSM3",2
"CCDC155",2
"FANCG",2
"MED28",2
"COMMD6",2
"GPR156",2
"MYO1C",2
"ODF2",2
"ELMSAN1",2
"DARS",2
"PPEF1",2
"PPP1R18",2
"DECR1",2
"RALY",2
"CCDC59",2
"MANSC1",2
"LONRF1",2
"GPX4",2
"C11orf54",2
"TFAP2A",2
"AP3M1",2
"MTUS2",2
"FAM120A",2
"PRR11",2
"CCL21",2
"NGEF",2
"ADAMTSL3",2
