"node","type"
"RPS15",2
"HIST1H3A",2
"ARNT",2
"CHD8",2
"EEF2",2
"CCND1",2
"COPS4",2
"CAND1",2
"PSMD11",2
"MRPS2",2
"MRPS28",2
"HIF1AN",2
"DYRK2",2
"RPS27",2
"SETD1A",2
"RPS8",2
"MTA3",2
"MED1",2
"NOP2",2
"NEDD8",2
"AKT1",2
"PSMB2",2
"PPP1CC",2
"HDAC2",2
"HDAC6",2
"CYP1A1",2
"EHMT2",2
"TFPI2",2
"HIST1H1E",2
"SSRP1",2
"POLR2G",2
"RPL6",2
"CTNNB1",2
"TEAD2",2
"GTF3C3",2
"PSMD14",2
"BACE1",2
"CREBBP",2
"DDX3X",2
"PPP2CA",2
"RIPK4",2
"ASF1A",2
"KIT",2
"SART1",2
"FOXP3",2
"CTBP1",2
"CCT6B",2
"HIST1H2AB",2
"MYH10",2
"SET",2
"ABL1",2
"HNRNPH1",2
"CCNG1",2
"ABCE1",2
"KDM1A",2
"H2AFZ",2
"HMGA1",2
"BCCIP",2
"DBN1",2
"ATM",2
"NOTCH3",2
"FBL",2
"CNOT3",2
"ERBB4",2
"TBL1X",2
"OFD1",2
"BLM",2
"RPL11",2
"BICD1",2
"CHEK2",2
"DLST",2
"ATXN3",2
"IGF1",2
"PBK",2
"FOXK1",2
"POLR2E",2
"JAK2",2
"RPL10A",2
"RPL24",2
"ARID1A",2
"ACTA2",2
"PPARGC1A",2
"ARF4",2
"SFXN1",2
"RPL10",2
"ANXA1",2
"FOXG1",2
"TFRC",2
"BAX",2
"CAD",2
"NR3C1",2
"IFI16",2
"RPL18A",2
"PES1",2
"HUWE1",2
"GAPDH",2
"AURKB",2
"HINT1",2
"POLR2C",2
"MORF4L1",2
"RPL4",2
"WDR33",2
"HSP90AB1",2
"PPID",2
"RPA3",2
"HEXIM1",2
"RQCD1",2
"OTUD1",2
"CASP8",2
"HSD17B12",2
"PSMA8",2
"RARA",2
"KAT6A",2
"CCAR2",2
"PIK3CA",2
"SUMO3",2
"MGMT",2
"KANSL1",2
"KPNB1",2
"EEF1A1",2
"TOP3A",2
"TAF2",2
"RPS10",2
"TUFM",2
"TCP1",2
"BAIAP2L1",2
"HIST1H1C",2
"TSC22D1",2
"HERC5",2
"HIST2H2BE",2
"H1F0",2
"HAUS1",2
"PHB2",2
"MRPS9",2
"CDK8",2
"FTH1",2
"RBBP8",2
"HDAC8",2
"REST",2
"GTSE1",2
"SMN1",2
"STAT3",2
"BCL2",2
"PIN1",2
"PTGES3",2
"HDAC11",2
"CARM1",2
"BUB1B",2
"ATP2A2",2
"GATAD2A",2
"HIPK2",2
"EIF3B",2
"EIF3I",2
"CSNK1E",2
"CCT4",2
"CCT6A",2
"RAB5C",2
"CNOT7",2
"PPP2R1A",2
"CDC20",2
"FAU",2
"PPP1CA",2
"RPL37A",2
"PTEN",2
"ANXA7",2
"MAPK6",2
"CEP128",2
"DICER1",2
"RELA",2
"CDK4",2
"ECD",2
"NLK",2
"FOXB1",2
"TRRAP",2
"RPL13",2
"PELP1",2
"FBXW7",2
"IQGAP1",2
"RPA2",2
"PARK2",2
"THRAP3",2
"BRIP1",2
"CBX4",2
"HNRNPF",2
"AR",2
"RPS23",2
"DDX17",2
"MSH2",2
"DLEU1",2
"GTF3C4",2
"RAP1B",2
"RPS25",2
"RALA",2
"EBNA1BP2",2
"CKAP4",2
"ARAF",2
"UBE2A",2
"CDC25C",2
"OTUB1",2
"RPS4X",2
"PML",2
"BANP",2
"NRAS",2
"PHB",2
"RPS11",2
"NFKBIA",2
"KDR",2
"PSMD6",2
"MCL1",2
"IGF1R",2
"CCT2",2
"NINL",2
"LATS2",2
"MUC1",2
"ACTBL2",2
"PIAS4",2
"FOXM1",2
"PSMB8",2
"POLA1",2
"RPL3",2
"KLF5",2
"TRIM25",2
"PSMB6",2
"RPS18",2
"EEA1",2
"CDKN2A",2
"SHMT2",2
"MSH6",2
"PHF1",2
"HIST1H1B",2
"NCOA3",2
"BRD4",2
"GPR156",2
"MYO1C",2
"TFAP2A",2
"PRR11",2
"CHD7",2
"IGF2BP1",2
"GNL3",2
"HDAC7",2
"TCEAL1",2
"FAM60A",2
"AGO3",2
"DVL2",2
"NUP153",2
"RUNX2",2
"RPL23",2
"G3BP1",2
"CDK13",2
"PDGFRB",2
"FOXC1",2
"CEP55",2
"PELI2",2
"ACKR3",2
"PKM",2
"UBE2D1",2
"IRS4",2
"RBBP7",2
"MTA2",2
"MTA1",2
"BCL2L2",2
"ATG7",2
"SENP3",2
"RPL12",2
"CRYAB",2
"CFLAR",2
"TPM1",2
"KDM6A",2
"CBLB",2
"TAF10",2
"TADA1",2
"GLI1",2
"SIRT7",2
"CBX2",2
"USP11",2
"RAD50",2
"RPGRIP1L",2
"CDC14A",2
"HIST1H2AC",2
"NEIL3",2
"BHLHE40",2
"LYN",2
"TFDP1",2
"AGO1",2
"RCOR1",2
"PSMC4",2
"SNRPA1",2
"PSMB3",2
"STUB1",2
"ATF2",2
"RMI1",2
"RPL15",2
"EIF6",2
"NCOA2",2
"CDKN1A",2
"FOXP1",2
"PRDX1",2
"EIF3M",2
"MIF",2
"MRE11A",2
"SUPT16H",2
"RPL31",2
"SLC25A5",2
"CXCL8",2
"DHX9",2
"S100A6",2
"HSPB1",2
"MAPK14",2
"MAPK11",2
"RPS14",2
"RPL28",2
"C1QBP",2
"DAPK1",2
"POLR2B",2
"SFN",2
"G3BP2",2
"KAT7",2
"PSMA3",2
"RPL26",2
"GTPBP4",2
"MAP3K1",2
"CAPZB",2
"BCR",2
"BCL6",2
"PMAIP1",2
"ERH",2
"HSPA1A",2
"MRPL24",2
"EXOSC8",2
"FKBP4",2
"UBQLN2",2
"AHNAK",2
"ANXA5",2
"RPL19",2
"AIMP2",2
"PSMD9",2
"DNAJC7",2
"DNAJA1",2
"CCT3",2
"TDG",2
"FAF2",2
"TRIM32",2
"TP53BP1",2
"TNFAIP3",2
"GTF2H1",2
"CAPN1",2
"PABPC1",2
"RANBP9",2
"KMT2A",2
"RPS6",2
"WDR77",2
"RNF43",2
"GTF2H4",2
"KLHL40",2
"CUL4B",2
"SAP18",2
"MAPKAPK5",2
"NCOR1",2
"NOC2L",2
"KHDRBS1",2
"EIF4A1",2
"KAT2B",2
"PSMD3",2
"HIST1H2BO",2
"CAMK2B",2
"SOD2",2
"PSME3",2
"HABP4",2
"PSEN1",2
"AKT2",2
"DNAJA2",2
"POLR1D",2
"AAGAB",2
"DCTN2",2
"RAD51",2
"RBX1",2
"SRPK1",2
"HNRNPK",2
"HTT",2
"HADHB",2
"EED",2
"SMARCC1",2
"SKP2",2
"TNK2",2
"PGR",2
"MBD3",2
"EHMT1",2
"TUBB",2
"EXO1",2
"MAPRE2",2
"PDCD5",2
"USP10",2
"FAM188B",2
"LRRK2",2
"GNL3L",2
"RPS26",2
"USP28",2
"RASSF1",2
"RPL35A",2
"SOX2",2
"RFC3",2
"RANBP2",2
"ETV1",2
"HEY1",2
"CRBN",2
"RRM2",2
"PSMD2",2
"ERBB2",2
"BTG2",2
"CORO1C",2
"MEF2D",2
"SETD2",2
"FOXK2",2
"PCMT1",2
"PRKAG1",2
"FZR1",2
"ZC3H11A",2
"RPS27A",2
"TP53I3",2
"SAFB",2
"NANOG",2
"NUP214",2
"ATRX",2
"DOT1L",2
"HIST1H2BJ",2
"ATR",2
"HIST2H3A",2
"ATP5C1",2
"FIP1L1",2
"DDX20",2
"RPS27L",2
"HDAC4",2
"PRKAA1",2
"CEP152",2
"ATP5B",2
"TOPORS",2
"E2F7",2
"CCNE1",2
"MRPS14",2
"CCNK",2
"CENPJ",2
"SEC13",2
"TRAF6",2
"MAPK8",2
"ING4",2
"BRPF1",2
"SERPINB5",2
"PPIB",2
"SSX2IP",2
"GIGYF2",2
"TRIM28",2
"ETS1",2
"REL",2
"INSIG1",2
"NF1",2
"HSPA1B",2
"ANKRD2",2
"DNA2",2
"NUP93",2
"SYVN1",2
"SAP30",2
"SEC61A1",2
"RPA1",2
"PSMA7",2
"PPP2R1B",2
"GADD45G",2
"CASP1",2
"MAML1",2
"FHL2",2
"CCAR1",2
"NFKB1",2
"CEBPZ",2
"ERCC2",2
"HECTD1",2
"SUMO2",2
"RPL10L",2
"CYP20A1",2
"RPN1",2
"EIF3H",2
"ECT2",2
"BRE",2
"ICAM1",2
"DNAJA3",2
"ASPM",2
"DNTT",2
"HOXA3",2
"CD44",2
"MED8",2
"NOTCH1",2
"TNRC6A",2
"USO1",2
"L3MBTL1",2
"NIN",2
"HIRA",2
"MYCN",2
"PARK7",2
"MAPK3",2
"HIST1H2BD",2
"TOP1",2
"PDCD6",2
"ZBTB48",2
"RB1",2
"CSNK1A1",2
"NR2E1",2
"CBX8",2
"FOXO3",2
"RFC1",2
"UBE2B",2
"ATF3",2
"SIVA1",2
"POLR2I",2
"ERCC3",2
"JMY",2
"GSN",2
"TFIP11",2
"HIPK3",2
"HIPK1",2
"SURF4",2
"RPN2",2
"KPNA4",2
"SF3B1",2
"MUL1",2
"CNOT2",2
"GATAD2B",2
"RYK",2
"FOS",2
"AATF",2
"EGR1",2
"GTF2I",2
"S100A8",2
"PCGF1",2
"RPS17",2
"NFYC",2
"TPT1",2
"SMARCA4",2
"MRPL39",2
"CREB1",2
"ERCC8",2
"NEURL4",2
"CSNK1D",2
"RPS2",2
"PPP4C",2
"CNOT6L",2
"PTCD3",2
"IGF2BP3",2
"USP3",2
"TAF1",2
"CTGF",2
"GSTP1",2
"TMPO",2
"DNAJB6",2
"CCNB1",2
"BAG1",2
"RBL1",2
"RPLP2",2
"FLNA",2
"PRKAB2",2
"CLTB",2
"USP7",2
"C12orf5",2
"DNMT3L",2
"UBR5",2
"H2AFV",2
"PSMD10",2
"AGO2",2
"RAD23A",2
"MECOM",2
"MRPS5",2
"MYO6",2
"RPL30",2
"PSME1",2
"BRD7",2
"PSMD1",2
"LAMA4",2
"WRN",2
"LAP3",2
"RPL5",2
"SRSF6",2
"CCT8",2
"DAPK3",2
"HOMER3",2
"UTP14A",2
"CLTA",2
"PSMD12",2
"RPL14",2
"MRPS18B",2
"CRTC2",2
"HSPA2",2
"MAP2K3",2
"CLSPN",2
"CASP10",2
"KMT2C",2
"SBF2",2
"PSD3",2
"BCL2L1",2
"RAD21",2
"SUV39H1",2
"TIMM50",2
"BUB1",2
"FOXA1",2
"RECQL5",2
"MAP1LC3B",2
"NBN",2
"MKRN1",2
"ETHE1",2
"NEUROG2",2
"BTBD2",2
"TXNIP",2
"DTL",2
"SRSF1",2
"ATRIP",2
"MAGED2",2
"ALYREF",2
"NME4",2
"E2F8",2
"DPH1",2
"PPIF",2
"AGO4",2
"SMURF1",2
"RAB7A",2
"UBE2K",2
"H2AFY",2
"TBC1D4",2
"ENAH",2
"PPP3CA",2
"CYCS",2
"MORF4L2",2
"MAP2K7",2
"PRKCZ",2
"VIM",2
"CSNK1G2",2
"CDKN2B",2
"POLR2L",2
"CDKN1B",2
"TAB1",2
"SKI",2
"IDH1",2
"SIK1",2
"BCL2L11",2
"EPCAM",2
"RNF20",2
"PRMT3",2
"HR",2
"SMARCA5",2
"MDM4",2
"IL1A",2
"DNMT3A",2
"SMC1A",2
"ANKRA2",2
"CDKN3",2
"YWHAZ",2
"MAP9",2
"ARIH2",2
"SYK",2
"PAK4",2
"TPR",2
"SMAD1",2
"RPS7",2
"CXXC1",2
"CD274",2
"MAPK10",2
"PLK2",2
"PAFAH1B3",2
"HIST1H2BM",2
"NDRG4",2
"EFEMP2",2
"HYPK",2
"PSMD4",2
"CDK19",2
"PSMB4",2
"TPM4",2
"ELL",2
"RAN",2
"USP24",2
"H3F3A",2
"GMPS",2
"MUTYH",2
"PSMD13",2
"AXIN1",2
"SEC31A",2
"PACRG",2
"NF2",2
"HEY2",2
"PSMA1",2
"SKP1",2
"PRKCD",2
"KAT2A",2
"NUP210",2
"SUB1",2
"RPS16",2
"DGCR14",2
"HIST2H2AC",2
"MZT2B",2
"ERCC6",2
"HIST2H2AA3",2
"PRMT5",2
"EIF4E2",2
"PHC2",2
"HIPK4",2
"PLK1",2
"PPP2CB",2
"DNAJB1",2
"RPL34",2
"CBX6",2
"HMGB1",2
"SAT1",2
"NDRG1",2
"SACS",2
"PRKAA2",2
"KAT8",2
"TEP1",2
"FGFR4",2
"NFE2L2",2
"LYZ",2
"UIMC1",2
"GADD45A",2
"MB21D1",2
"PPP1R8",2
"OTUD5",2
"GNB2",2
"STK11",2
"TFAM",2
"STAT5B",2
"RPL32",2
"H1FX",2
"ICK",2
"PSMC1",2
"BACH1",2
"CUL9",2
"RING1",2
"TNF",2
"RBBP4",2
"MET",2
"DROSHA",2
"SIN3A",2
"RPRD1A",2
"POLI",2
"PSME2",2
"FGF2",2
"SREBF2",2
"OTUB2",2
"PTK2",2
"NCOA1",2
"NFYB",2
"EIF3G",2
"ACSL4",2
"ABCB1",2
"MYH9",2
"CDK12",2
"PIAS2",2
"RBCK1",2
"SETD7",2
"KMT2D",2
"APOBEC3B",2
"LSM14A",2
"ETS2",2
"PDGFRA",2
"SERPINH1",2
"ADH5",2
"AIPL1",2
"NIPBL",2
"TAF1C",2
"TUBG1",2
"CLK3",2
"ING5",2
"TP63",2
"SMAD4",2
"SLC25A3",2
"CDK5R1",2
"PDLIM7",2
"RB1CC1",2
"ATN1",2
"RPLP0",2
"DHRS4",2
"SIRT6",2
"HSPA6",2
"TERT",2
"TAF4B",2
"WEE1",2
"RRP1B",2
"POLR2D",2
"PAX6",2
"MAPK12",2
"SQSTM1",2
"TOP2A",2
"GRIN2B",2
"FOXQ1",2
"IRF7",2
"HINT3",2
"SERBP1",2
"CABIN1",2
"ETV6",2
"PHKB",2
"KAT5",2
"PDIA5",2
"MAPK9",2
"PSMC5",2
"SUPT6H",2
"CHIA",2
"UBE2I",2
"NOS3",2
"BRF1",2
"PIDD1",2
"MRPS23",2
"PIAS1",2
"DGKZ",2
"CCL2",2
"RHOU",2
"DHCR7",2
"RPS5",2
"COX17",2
"PLCG2",2
"CDK5",2
"PPP1R13L",2
"DCLRE1C",2
"APAF1",2
"RBPJ",2
"PRRC2A",2
"RBM3",2
"FBXW8",2
"EIF3L",2
"MRPS25",2
"GSTM4",2
"FOXA3",2
"NDN",2
"RPS24",2
"LACTB",2
"ZBTB7A",2
"PSMC3",2
"KIF2A",2
"STAT6",2
"KCTD17",2
"CCDC106",2
"TRIM39",2
"CAMK1",2
"YWHAG",2
"MED17",2
"TBP",2
"CNOT4",2
"UBB",2
"ZMYM2",2
"TAF15",2
"SHFM1",2
"MAFB",2
"COPS2",2
"PDHA1",2
"RPL18",2
"PELI1",2
"NAP1L1",2
"HBB",2
"NGFR",2
"PER2",2
"RPS6KA1",2
"STT3B",2
"ARID3A",2
"CHD1L",2
"TUBA1A",2
"MAPK13",2
"RFFL",2
"MDFIC",2
"RBBP6",2
"RBBP5",2
"PRPF6",2
"IFNAR1",2
"MPHOSPH6",2
"SETDB1",2
"NMT2",2
"BAG5",2
"HSPA1L",2
"RPS6KA3",2
"BRINP1",2
"KRT8",2
"PNP",2
"FBXO22",2
"RFWD2",2
"TAF5",2
"RPL8",2
"KMT2E",2
"CAPG",2
"KIAA0020",2
"PSMD5",2
"SORT1",2
"EXOSC4",2
"RAE1",2
"TUBGCP2",2
"MED22",2
"TECR",2
"NAT10",2
"PAXIP1",2
"TNRC6B",2
"RCN2",2
"DNTTIP1",2
"G6PD",2
"HMGA2",2
"PSMB9",2
"MDH1",2
"BIRC5",2
"CHMP4B",2
"PTTG1",2
"KDM6B",2
"POLDIP2",2
"EIF3F",2
"SOX4",2
"TCEAL4",2
"UFD1L",2
"DHCR24",2
"HIST1H2BN",2
"PRMT1",2
"USP21",2
"TK1",2
"HAUS4",2
"TSG101",2
"UBE2M",2
"PPP3R1",2
"POLR2H",2
"MRPL38",2
"PSMF1",2
"SP1",2
"CNOT10",2
"PKIA",2
"LAMTOR5",2
"SMARCB1",2
"SMAD5",2
"STAT1",2
"GPATCH8",2
"PPP1R12A",2
"NCOA6",2
"GYS2",2
"NKX2-1",2
"TGM2",2
"SALL4",2
"MYB",2
"RPS15A",2
"ING2",2
"S100A2",2
"KRT19",2
"TAF11",2
"ITPK1",2
"SMAD3",2
"FAS",2
"RRM2B",2
"TAF9",2
"RHNO1",2
"DVL1",2
"SETD8",2
"DUSP2",2
"TRIM29",2
"TAF1A",2
"KLF4",2
"RPS3",2
"STAM2",2
"HIST1H2BL",2
"RYBP",2
"TUBB4B",2
"MYL9",2
"RBM38",2
"PMS2",2
"RABGGTB",2
"SREBF1",2
"SUDS3",2
"CCNH",2
"IRF1",2
"MAML3",2
"NUMB",2
"USF1",2
"PTGS2",2
"MKI67",2
"RUNX3",2
"CSNK1G1",2
"GPS1",2
"ANXA3",2
"UBE2V2",2
"FOXS1",2
"CPA5",2
"HIST1H1D",2
"SMG7",2
"TOM1L1",2
"RFC5",2
"MYL6B",2
"STAT5A",2
"FKBP3",2
"PSMD7",2
"STMN1",2
"RPS3A",2
"CCNE2",2
"GLS2",2
"RPS9",2
"BRD8",2
"MMP2",2
"TADA3",2
"ARL3",2
"SAP30L",2
"UBE2L3",2
"SMAD6",2
"RMI2",2
"VDAC2",2
"HIST1H2BK",2
"SRC",2
"IMP3",2
"UBR4",2
"E4F1",2
"FBXO21",2
"SMG5",2
"PRKRIR",2
"NUAK1",2
"AFP",2
"CD24",2
"CABLES1",2
"RBM39",2
"XPO1",2
"FADS2",2
"MNAT1",2
"HIST1H2BH",2
"SMARCD2",2
"RNF34",2
"HECTD3",2
"NUP62",2
"USP29",2
"CHD5",2
"MEN1",2
"HIST2H3PS2",2
"UBA52",2
"C12orf49",2
"MCM8",2
"TBL1XR1",2
"CXCR4",2
"UHRF1",2
"XRCC1",2
"XRCC6",2
"EGF",2
"SNX12",2
"ERN1",2
"TOR1AIP2",2
"KLF9",2
"DOCK7",2
"PHF21A",2
"SOCS1",2
"CCNG2",2
"WWOX",2
"RBL2",2
"SMYD3",2
"SNAI1",2
"MFAP4",2
"STXBP4",2
"SETD9",2
"MEF2C",2
"POLR2F",2
"FOXN1",2
"NFATC1",2
"CASP6",2
"MEAF6",2
"FBXO11",2
"TCF4",2
"HIST1H2AD",2
"RGCC",2
"HIST1H2BA",2
"NUP155",2
"POLRMT",2
"TP73",2
"SP100",2
"TFAP4",2
"USP49",2
"RCHY1",2
"RPL26L1",2
"TUBA8",2
"NUB1",2
"LAPTM5",2
"PATZ1",2
"RAD9A",2
"HINFP",2
"NELFCD",2
"TNFRSF10A",2
"TUBB2A",2
"ND4",2
"FBXO42",2
"RFXANK",2
"SIN3B",2
"TAF4",2
"TUBA4A",2
"TIAF1",2
"VPRBP",2
"RCC1",2
"CASP9",2
"PALB2",2
"CETP",2
"PERP",2
"TSNAX",2
"ZCRB1",2
"TRIM45",2
"YWHAH",2
"MSL2",2
"SMYD2",2
"RNF125",2
"GFPT2",2
"MSI2",2
"STK4",2
"POLR2J",2
"TAF6L",2
"PTTG1IP",2
"PCBP4",2
"RAD17",2
"RABGGTA",2
"PPP2R4",2
"IDH3B",2
"TSC2",2
"RNF128",2
"NUPR1",2
"FBXO4",2
"HNF4A",2
"TSC22D3",2
"SMARCD1",2
"MAD2L1BP",2
"NES",2
"TNFRSF10B",2
"APTX",2
"CSNK1G3",2
"EAF2",2
"SENP1",2
"HOXA9",2
"CALD1",2
"PPFIBP1",2
"TRIM24",2
"USP39",2
"SLC7A2",2
"PPA1",2
"PRKD1",2
"STX2",2
"STEAP3",2
"SCAMP1",2
"PHKG2",2
"NABP1",2
"HIC1",2
"PBX1",2
"RDH13",2
"PPM1D",2
"SUPT3H",2
"AKAP12",2
"APBB2",2
"VASP",2
"KLF2",2
"MYOT",2
"LRPAP1",2
"NUP88",2
"CDKN2C",2
"DZIP1",2
"PKD1",2
"MAF1",2
"CPNE7",2
"YWHAB",2
"RAB4A",2
"SP3",2
"MAGEA2",2
"BBC3",2
"DHFR",2
"FANCC",2
"MAF",2
"PSME4",2
"EPHA3",2
"TAF6",2
"CABLES2",2
"PRKAB1",2
"FOXO4",2
"RPS6KB1",2
"TAF3",2
"THAP1",2
"RPS20",2
"TMEM173",2
"TOPBP1",2
"NR1I2",2
"SERPINE1",2
"FAM173A",2
"CNOT6",2
"SLC9A9",2
"TRMT11",2
"SHH",2
"HECW1",2
"UBE3A",2
"TRMT10C",2
"SIRT2",2
"HIST1H2AJ",2
"AGT",2
"TAF1B",2
"PRELID1",2
"STX5",2
"RAVER1",2
"TTC5",2
"XRCC5",2
"VHL",2
"S100A4",2
"SLC2A1",2
"CNOT8",2
"PPP2R5C",2
"PCDHA4",2
"SEC63",2
"KDM4D",2
"PSMB10",2
"PROM1",2
"WDR48",2
"WDR5",2
"HOXB1",2
"ELL3",2
"YWHAE",2
"ZNF24",2
"TAF5L",2
"SMC3",2
"BCL2A1",2
"TSSC1",2
"MAGEA2B",2
"BCL2L12",2
"ZKSCAN4",2
"PRRC2C",2
"FUNDC1",2
"PHF20",2
"PPP1R13B",2
"H2BFS",2
"WHSC1",2
"UBE2N",2
"SPESP1",2
"NT5C3A",2
"CELA2B",2
"MYLK",2
"RFC2",2
"HPCA",2
"BNIP3L",2
"TADA2A",2
"RAD1",2
"IGF2",2
"SULT1E1",2
"TRIM8",2
"ARHGEF17",2
"GFI1",2
"ZBTB17",2
"TWIST1",2
"SCO2",2
"WWTR1",2
"NFYA",2
"ZC3H7A",2
"REV1",2
"NABP2",2
"SPP1",2
"TBC1D24",2
"JMJD8",2
"TXN",2
"WT1",2
"SEC24D",2
"UBD",2
"LDB3",2
"SERPINB9",2
"RORC",2
"TP53INP1",2
"ZBTB8A",2
"ZBTB16",2
"MEF2A",2
"USP1",2
"TRIM69",2
"TP53BP2",2
"TAF12",2
"TAF1L",2
"CREBZF",2
"TTK",2
"FXYD6",2
"POLR2K",2
"VDR",2
"SNAI2",2
"CDKN1C",2
"SIRT3",2
"PHC3",2
"IRX1",2
"SLC2A12",2
"PTX3",2
"TFAP2B",2
"PLAGL1",2
"TAF7",2
"EPG5",2
"ANG",2
"INS",2
"SIRT5",2
"RABL6",2
"PHC1",2
"BDNF",2
"PLAC8",2
"UBE4B",2
"MMP1",2
"IGFBP3",2
"PHKA2",2
"TFAP2C",2
"TAF9B",2
"XPC",2
"NTHL1",2
"TRAPPC11",2
"PRDM1",2
"ZDHHC18",2
"TAF13",2
"MTHFSD",2
"SPICE1",2
"DMTF1",2
"YWHAQ",2
"TRIM65",2
"APOH",2
"RMDN1",2
"SAFB2",2
"PRDM2",2
"TRIM59",2
"TNKS1BP1",2
"RPL17-C18orf32",2
"TCHP",2
"FAM111A",2
"MMP9",2
"RNF38",2
"PIWIL1",2
"DPP6",2
"AIFM2",2
"SUPT7L",2
"XAF1",2
"GDF15",2
"SNRPN",2
"RPL27AP6",2
"S100B",2
"STARD10",2
"AGBL2",2
"GADD45B",2
"TMEM33",2
"FCAMR",2
"SESN1",2
"VEGFA",2
"SCYL2",2
"ZEB2",2
"UCHL1",2
"YBX1",2
"ZNF2",2
"UMPS",2
"TMEM219",2
"TLR3",2
"YTHDF1",2
"TOP2B",2
"PKNOX1",2
"PRKAG2",2
"HAMP",2
"TRIAP1",2
"STAMBP",2
"LY6G5B",2
"LOC613037",2
"TP53AIP1",2
"MEF2B",2
"TP53RK",2
"BRPF3",2
"TBPL1",2
"ARPP21",2
"GUCY1A3",2
"TNS1",2
"DDIT4",2
"VAT1",2
"THRB",2
"WDR82",2
"MAFK",2
"NLRC4",2
"SAMD7",2
"SESN3",2
"FHIT",2
"RPUSD4",2
"TAF7L",2
"PRAM1",2
"PLK3",2
