"V1","V2"
"BECN1","endosome membrane"
"BECN1","mitotic metaphase plate congression"
"BECN1","cellular response to nitrogen starvation"
"BECN1","cellular defense response"
"BECN1","apoptotic process"
"BECN1","autophagy"
"BECN1","endocytosis"
"BECN1","cytosol"
"BECN1","Golgi apparatus"
"BECN1","endoplasmic reticulum membrane"
"BECN1","endoplasmic reticulum"
"BECN1","autophagosome"
"BECN1","endosome"
"BECN1","mitochondrion"
"BECN1","nucleus"
"BECN1","cell"
"BECN1","protein binding"
"BECN1","mitophagy"
"BECN1","autophagy of mitochondrion"
"BECN1","phagophore assembly site"
"BECN1","autophagosome assembly"
"BECN1","IRGM"
"RTN4","regulation of branching morphogenesis of a nerve"
"RTN4","endoplasmic reticulum tubular network membrane organization"
"RTN4","positive regulation of ERBB3 signaling pathway"
"RTN4","positive regulation of protein localization to endoplasmic reticulum"
"RTN4","endoplasmic reticulum tubular network membrane"
"RTN4","cellular sphingolipid homeostasis"
"RTN4","endoplasmic reticulum tubular network formation"
"RTN4","endoplasmic reticulum tubular network organization"
"RTN4","endoplasmic reticulum tubular network"
"RTN4","protein localization to lysosome"
"RTN4","cardiac epithelial to mesenchymal transition"
"RTN4","positive regulation of protein kinase B signaling"
"RTN4","nuclear pore complex assembly"
"RTN4","protein stabilization"
"RTN4","negative regulation of axonogenesis"
"RTN4","cadherin binding"
"RTN4","neuronal cell body"
"RTN4","cell projection"
"RTN4","regulation of apoptotic process"
"RTN4","positive regulation of toll-like receptor 9 signaling pathway"
"RTN4","positive regulation of mammary gland epithelial cell proliferation"
"RTN4","ubiquitin protein ligase binding"
"RTN4","negative regulation of axon extension"
"RTN4","negative regulation of cell growth"
"RTN4","integral component of endoplasmic reticulum membrane"
"RTN4","cerebral cortex radial glia guided migration"
"RTN4","postsynaptic density"
"RTN4","positive regulation of epithelial cell migration"
"RTN4","axonal fasciculation"
"RTN4","apoptotic process"
"RTN4","plasma membrane"
"RTN4","endoplasmic reticulum membrane"
"RTN4","endoplasmic reticulum"
"RTN4","nuclear envelope"
"RTN4","cell"
"RTN4","protein binding"
"RTN4","RNA binding"
"RTN4","blastocyst formation"
"TBK1","positive regulation of xenophagy"
"TBK1","regulation of neuron death"
"TBK1","cellular response to cytokine stimulus"
"TBK1","positive regulation of type I interferon-mediated signaling pathway"
"TBK1","defense response to virus"
"TBK1","phosphoprotein binding"
"TBK1","defense response to Gram-positive bacterium"
"TBK1","positive regulation of transcription by RNA polymerase II"
"TBK1","positive regulation of interferon-beta biosynthetic process"
"TBK1","innate immune response"
"TBK1","dendritic cell proliferation"
"TBK1","intracellular membrane-bounded organelle"
"TBK1","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TBK1","identical protein binding"
"TBK1","TRIF-dependent toll-like receptor signaling pathway"
"TBK1","positive regulation of peptidyl-serine phosphorylation"
"TBK1","positive regulation of interferon-beta production"
"TBK1","positive regulation of interferon-alpha production"
"TBK1","type I interferon production"
"TBK1","positive regulation of type I interferon production"
"TBK1","negative regulation of type I interferon production"
"TBK1","regulation of type I interferon production"
"TBK1","protein phosphatase binding"
"TBK1","peptidyl-threonine phosphorylation"
"TBK1","peptidyl-serine phosphorylation"
"TBK1","positive regulation of macroautophagy"
"TBK1","viral process"
"TBK1","negative regulation of gene expression"
"TBK1","endosome membrane"
"TBK1","response to virus"
"TBK1","I-kappaB kinase/NF-kappaB signaling"
"TBK1","inflammatory response"
"TBK1","protein phosphorylation"
"TBK1","cytosol"
"TBK1","cytoplasm"
"TBK1","nucleoplasm"
"TBK1","ATP binding"
"TBK1","protein binding"
"TBK1","protein serine/threonine kinase activity"
"TBK1","protein kinase activity"
"TBK1","nucleic acid binding"
"TBK1","activation of innate immune response"
"RTN1","integral component of endoplasmic reticulum membrane"
"RTN1","endoplasmic reticulum"
"RTN1","protein binding"
"RTN1","Golgi membrane"
"RTN1","RTN4"
"RTN2","intracellular protein transmembrane transport"
"RTN2","regulation of glucose import"
"RTN2","T-tubule"
"RTN2","integral component of endoplasmic reticulum membrane"
"RTN2","terminal cisterna"
"RTN2","endoplasmic reticulum"
"RTN2","protein binding"
"RTN2","RTN4"
"RTN2","RTN1"
"12104.PRO_0000423148","EIF4E"
"12104.PRO_0000423148","EIF4E"
"12104.PRO_5000143575","IKBKB"
"12104.PRO_5000143575","IKBKB"
"12104.PRO_5000143575","IRGM"
"12104.PRO_5000143575","IRGM"
"12104.PRO_5000143575","BECN1"
"12104.PRO_5000143575","BECN1"
"12104.PRO_5000143575","RTN4"
"12104.PRO_5000143575","RTN4"
"12104.PRO_5000143575","TBK1"
"12104.PRO_5000143575","TBK1"
"12104.PRO_5000143575","RTN1"
"12104.PRO_5000143575","RTN1"
"12104.PRO_5000143575","RTN2"
"12104.PRO_5000143575","RTN2"
