"V1","V2"
"IL17A","ITGAX"
"IL17A","IL4"
"IL17A","IL9"
"CSF2RA","CSF3"
"CSF2RA","IL2"
"CSF2RA","IL4"
"ZNF598","XPO5"
"ZNF598","ROGDI"
"STAT4","IL23R"
"STAT4","IL21"
"STAT4","IL18R1"
"STAT4","IL27"
"STAT4","IL4"
"STAT4","TYK2"
"IL10RB","IL19"
"IL10RB","IL26"
"IL10RB","IL13"
"IL10RB","IL2"
"IL10RB","IFNB1"
"IL10RB","IL11"
"IL10RB","IL4"
"IL10RB","TYK2"
"IL10RB","IL9"
"IL10RB","STAT4"
"FOSB","ZFP36"
"FOSB","H2AFB1"
"FBXO9","ZNRF2"
"FBXO9","FBXW10"
"FBXO9","SOCS5"
"INHBA","INHBB"
"PRTN3","HEBP2"
"GMIP","RHOF"
"ZEB1","ZMIZ1"
"WWP1","ZNRF2"
"WWP1","FBXW10"
"WWP1","FBXO9"
"WWP1","NKX3-2"
"WDR55","WDR12"
"YES1","IGHV3-11"
"YES1","WNT5A"
"YES1","VAV2"
"YY1","H2AFB1"
"FCER2","IL13"
"VCPIP1","VAV2"
"VCPIP1","ZEB1"
"SOCS7","TYK2"
"VASN","UFSP2"
"WRAP73","SMAP1"
"SLC2A8","WNT5A"
"PPP2R5B","ZWILCH"
"PPP2R5B","WNT3A"
"PPP2R5B","WNT1"
"PPP2R5B","ZWINT"
"PPP2R5B","SPC25"
"PPP2R5B","YES1"
"ZSWIM8","ZUFSP"
"SPATA5L1","ZUFSP"
"WHSC1L1","ZNF557"
"FPR1","LPAR3"
"FPR1","CXCL3"
"FPR1","SAA1"
"FPR1","CCR2"
"FPR1","CCL19"
"FPR1","EDN1"
"FPR1","ADCY5"
"CXCL2","CSF3"
"CXCL2","LPAR3"
"CXCL2","CXCL3"
"CXCL2","SAA1"
"CXCL2","CCR2"
"CXCL2","CCL19"
"CXCL2","ADCY5"
"CXCL2","IL17A"
"CXCL2","FPR1"
"TCF25","XIAP"
"VPS37B","WDR12"
"TTF1","H2AFB1"
"TJAP1","ZWINT"
"ZG16B","ZNF423"
"SERPING1","TOR4A"
"SERPING1","VEGFB"
"SERPING1","VTI1B"
"SERPING1","IGHV3-11"
"SERPING1","VEGFC"
"TGS1","TRIB3"
"TGS1","SULT2A1"
"GRK1","RCVRN"
"THBS1","TOR4A"
"THBS1","VEGFB"
"THBS1","VTI1B"
"THBS1","H2AFB1"
"THBS1","VEGFC"
"THBS1","SERPING1"
"RORA","WNT5A"
"WDR81","WDR91"
"PHKA1","PTPRT"
"PHKA1","CALML4"
"YTHDF2","VRK3"
"XPO4","XPO6"
"XPO4","VASN"
"SQRDL","ZWINT"
"ZW10","ZWILCH"
"ZW10","ZWINT"
"ZW10","SPC25"
"ZW10","PPP2R5B"
"ORM2","TOR4A"
"ORM2","VEGFB"
"ORM2","VTI1B"
"ORM2","SLPI"
"ORM2","HEBP2"
"ORM2","VEGFC"
"ORM2","PRTN3"
"ORM2","SERPING1"
"ORM2","THBS1"
"SPATA2L","SPATA2"
"FRAT2","PPP2R5B"
"VAMP5","VTI1B"
"VAMP5","ZW10"
"RWDD1","ZC3H15"
"WDHD1","ZUFSP"
"WDHD1","YY1"
"IL27RA","IL13"
"IL27RA","IL2"
"IL27RA","IL11"
"IL27RA","IL27"
"IL27RA","IL4"
"IL27RA","TYK2"
"IL27RA","STAT4"
"SHOC2","NKD1"
"SHOC2","PPP4R4"
"IL6","IL19"
"IL6","ENSG00000173366"
"IL6","CRLF2"
"IL6","LEP"
"IL6","THPO"
"IL6","CSF3"
"IL6","IL23R"
"IL6","IL13"
"IL6","CXCL3"
"IL6","IL21"
"IL6","IL2"
"IL6","IFNB1"
"IL6","IL17F"
"IL6","SAA1"
"IL6","IL11"
"IL6","ITGAX"
"IL6","CCR2"
"IL6","SOCS4"
"IL6","IL37"
"IL6","IL27"
"IL6","WNT5A"
"IL6","IL4"
"IL6","VEGFC"
"IL6","EDN1"
"IL6","TYK2"
"IL6","IDO1"
"IL6","IL9"
"IL6","IL17A"
"IL6","CSF2RA"
"IL6","STAT4"
"IL6","IL10RB"
"IL6","SOCS7"
"IL6","CXCL2"
"IL6","IL27RA"
"SFRP1","WNT3A"
"SFRP1","WNT1"
"SFRP1","WNT5A"
"PTGS1","MT-CO2"
"UHRF2","YY1"
"RARB","H2AFB1"
"RARB","YY1"
"CNEP1R1","NKD1"
"CNEP1R1","PPP4R4"
"CNEP1R1","LPIN2"
"CNEP1R1","SHOC2"
"FCER1G","MS4A6A"
"FCER1G","IGHV3-11"
"FCER1G","ITGAX"
"FCER1G","VAV2"
"SPI1","H2AFB1"
"SPI1","IL9"
"UXT","HEBP2"
"CCL4","CCL3L3"
"CCL4","CSF3"
"CCL4","IL13"
"CCL4","LPAR3"
"CCL4","CXCL3"
"CCL4","IL2"
"CCL4","SAA1"
"CCL4","CCR2"
"CCL4","CCL19"
"CCL4","IL4"
"CCL4","EDN1"
"CCL4","ADCY5"
"CCL4","IL17A"
"CCL4","FPR1"
"CCL4","CXCL2"
"CCL4","IL6"
"TGFB2","TOR4A"
"TGFB2","VEGFB"
"TGFB2","VTI1B"
"TGFB2","TGFBR3"
"TGFB2","ASPN"
"TGFB2","VEGFC"
"TGFB2","PZP"
"TGFB2","VASN"
"TGFB2","FMOD"
"TGFB2","SERPING1"
"TGFB2","THBS1"
"TGFB2","ORM2"
"IL12B","IL23R"
"IL12B","IL13"
"IL12B","IL4"
"IL12B","TYK2"
"IL12B","STAT4"
"CHRM1","LPAR3"
"CHRM1","SAA1"
"CHRM1","EDN1"
"CHRM1","FPR1"
"CHRM1","CCL4"
"SERPINB1","PRTN3"
"IL22","IL26"
"IL22","IL23R"
"IL22","IL17F"
"IL22","IL4"
"IL22","TYK2"
"IL22","IL17A"
"IL22","IL10RB"
"IL22","IL27RA"
"IL22","IL6"
"CTF1","IL11"
"CTF1","TYK2"
"CTF1","IL27RA"
"CTF1","IL6"
"ZHX1","ZYX"
"ZHX1","ZMYND11"
"ZHX1","XPO4"
"ACVR1C","MSTN"
"ACVR1C","INHBB"
"ACVR1C","CFC1"
"ACVR1C","INHBA"
"TNRC6C","H2AFB1"
"TNRC6C","NOTCH4"
"IFNLR1","IL19"
"IFNLR1","IFNB1"
"IFNLR1","TYK2"
"IFNLR1","STAT4"
"IFNLR1","IL10RB"
"LTBP3","TGFB2"
"PDE8B","ADCY5"
"LIF","IL11"
"LIF","TYK2"
"LIF","IL27RA"
"LIF","IL6"
"LIF","CTF1"
"RIMKLB","OGDHL"
"WIBG","VRK1"
"CD34","THPO"
"CD34","CSF3"
"CD34","IL11"
"CD34","ITGAX"
"CD34","IL6"
"CXCL10","CSF3"
"CXCL10","IL13"
"CXCL10","LPAR3"
"CXCL10","CXCL3"
"CXCL10","IL2"
"CXCL10","IFNB1"
"CXCL10","SAA1"
"CXCL10","CCR2"
"CXCL10","CCL19"
"CXCL10","IL4"
"CXCL10","ADCY5"
"CXCL10","IDO1"
"CXCL10","IL9"
"CXCL10","IL17A"
"CXCL10","FPR1"
"CXCL10","CXCL2"
"CXCL10","IL6"
"CXCL10","CCL4"
"VPS37A","VPS37B"
"TGIF2","TGIF1"
"WASL","RHOF"
"WASL","WNT5A"
"WASL","SLC2A8"
"SH2D3C","PRSS57"
"SH2D3C","C6orf48"
"WDR43","WDR12"
"NFATC3","ZMIZ1"
"ITGB8","WRB"
"ITGB8","ITGAX"
"CFD","TOR4A"
"CFD","VEGFB"
"CFD","VTI1B"
"CFD","LEP"
"CFD","VEGFC"
"CFD","SERPING1"
"CFD","THBS1"
"CFD","ORM2"
"CFD","TGFB2"
"ADIPOQ","LEP"
"ADIPOQ","PLIN1"
"ADIPOQ","EDN1"
"ADIPOQ","IL6"
"ADIPOQ","CFD"
"PTPN18","IL37"
"EBI3","IL27"
"EBI3","TYK2"
"EBI3","STAT4"
"EBI3","IL27RA"
"CCL3","ZFP36"
"CCL3","CCL3L3"
"CCL3","CSF3"
"CCL3","IL13"
"CCL3","CXCL3"
"CCL3","IL2"
"CCL3","CCR2"
"CCL3","CCL19"
"CCL3","IL4"
"CCL3","IL17A"
"CCL3","CXCL2"
"CCL3","IL6"
"CCL3","CCL4"
"CCL3","CXCL10"
"CXCL12","CSF3"
"CXCL12","LPAR3"
"CXCL12","CXCL3"
"CXCL12","SAA1"
"CXCL12","CCR2"
"CXCL12","CCL19"
"CXCL12","EDN1"
"CXCL12","ADCY5"
"CXCL12","IL17A"
"CXCL12","FPR1"
"CXCL12","CXCL2"
"CXCL12","IL6"
"CXCL12","CCL4"
"CXCL12","CHRM1"
"CXCL12","CD34"
"CXCL12","CXCL10"
"CXCL12","CCL3"
"H2AFJ","TCF7L1"
"H2AFJ","HOXB3"
"H2AFJ","H2AFB1"
"H2AFJ","FOSB"
"H2AFJ","YY1"
"H2AFJ","TTF1"
"H2AFJ","THBS1"
"H2AFJ","RARB"
"H2AFJ","SPI1"
"H2AFJ","TNRC6C"
"IL22RA1","TSLP"
"IL22RA1","IL20"
"IL22RA1","IL19"
"IL22RA1","IL13"
"IL22RA1","IL2"
"IL22RA1","IL4"
"IL22RA1","TYK2"
"IL22RA1","IL9"
"IL22RA1","IL10RB"
"IL22RA1","IL6"
"IL22RA1","IL22"
"SPC24","ZWILCH"
"SPC24","ZWINT"
"SPC24","SPC25"
"SPC24","PPP2R5B"
"SPC24","ZW10"
"CXCL1","SLPI"
"CXCL1","CSF3"
"CXCL1","IL13"
"CXCL1","LPAR3"
"CXCL1","CXCL3"
"CXCL1","SAA1"
"CXCL1","CCR2"
"CXCL1","CCL19"
"CXCL1","IL4"
"CXCL1","ADCY5"
"CXCL1","IL17A"
"CXCL1","FPR1"
"CXCL1","CXCL2"
"CXCL1","ORM2"
"CXCL1","IL6"
"CXCL1","CCL4"
"CXCL1","CXCL10"
"CXCL1","CCL3"
"CXCL1","CXCL12"
"PLK3","VRK1"
"INCENP","ZWILCH"
"INCENP","ZWINT"
"INCENP","SPC25"
"INCENP","PPP2R5B"
"INCENP","ZW10"
"INCENP","SPC24"
"UNK","LRRC58"
"CCL11","CSF3"
"CCL11","IL13"
"CCL11","IL2"
"CCL11","CCR2"
"CCL11","IL4"
"CCL11","EDN1"
"CCL11","IL9"
"CCL11","IL17A"
"CCL11","FPR1"
"CCL11","IL6"
"CCL11","CCL4"
"CCL11","CHRM1"
"CCL11","CXCL10"
"CCL11","CXCL12"
"CCL11","CXCL1"
"YIPF3","YIPF5"
"PPP2R3B","NKD1"
"PPP2R3B","PPP4R4"
"PPP2R3B","PPP2R5B"
"PPP2R3B","SHOC2"
"PPP2R3B","CNEP1R1"
"IFNL1","IL26"
"IFNL1","IFNB1"
"IFNL1","TYK2"
"IFNL1","STAT4"
"IFNL1","IL10RB"
"IFNL1","IFNLR1"
"IFNL1","IL22RA1"
"STRN4","ZNF219"
"GTF3A","IFNB1"
"CHI3L1","SLPI"
"CHI3L1","ORM2"
"CHI3L1","IL6"
"CHI3L1","CXCL1"
"XPA","POLD3"
"WDR82","NKD1"
"WDR82","PPP4R4"
"WDR82","SHOC2"
"WDR82","CNEP1R1"
"WDR82","PPP2R3B"
"ZFP36L2","ZFP36L1"
"ZFP36L2","PZP"
"FAM49B","TOR4A"
"FAM49B","VEGFB"
"FAM49B","VTI1B"
"FAM49B","VEGFC"
"FAM49B","SERPING1"
"FAM49B","THBS1"
"FAM49B","ORM2"
"FAM49B","TGFB2"
"FAM49B","CFD"
"FAM49B","UNK"
"OSCP1","WDR54"
"ZNHIT6","ZNHIT2"
"SMARCD3","TRIB3"
"SMARCD3","SULT2A1"
"SMARCD3","TGS1"
"SMARCD3","RORA"
"SMARCD3","RARB"
"IFNG","CSF3"
"IFNG","IL23R"
"IFNG","IL13"
"IFNG","IL21"
"IFNG","IL2"
"IFNG","IFNB1"
"IFNG","IL4"
"IFNG","IDO1"
"IFNG","IL17A"
"IFNG","STAT4"
"IFNG","IL10RB"
"IFNG","IL27RA"
"IFNG","IL6"
"IFNG","CCL4"
"IFNG","CXCL10"
"IFNG","CCL3"
"FIGF","TOR4A"
"FIGF","VEGFB"
"FIGF","VTI1B"
"FIGF","VEGFC"
"FIGF","SERPING1"
"FIGF","THBS1"
"FIGF","ORM2"
"FIGF","TGFB2"
"FIGF","CFD"
"FIGF","FAM49B"
"THOC5","ZC3H15"
"THOC5","XPO4"
"ORM1","TOR4A"
"ORM1","VEGFB"
"ORM1","VTI1B"
"ORM1","SLPI"
"ORM1","VEGFC"
"ORM1","SERPING1"
"ORM1","THBS1"
"ORM1","ORM2"
"ORM1","TGFB2"
"ORM1","CFD"
"ORM1","CXCL1"
"ORM1","CHI3L1"
"ORM1","FAM49B"
"ORM1","FIGF"
"SIGIRR","IL18R1"
"SIGIRR","IL37"
"KCNMA1","CACNA1D"
"GRIN1","CALML4"
"GRIN1","YES1"
"WNK1","ZYX"
"MMP3","IL17A"
"MMP3","IL6"
"MMP3","CCL11"
"STAMBP","VTI1B"
"XPOT","ZNF598"
"XPOT","XPO4"
"WDR74","ZC3H15"
"WDR74","WDR12"
"WDR74","WDR43"
"WDR74","THOC5"
"TLR2","ITGAX"
"TLR2","CCR2"
"TLR2","IL4"
"TLR2","IL17A"
"TLR2","FPR1"
"TLR2","IL6"
"TLR2","CXCL10"
"TLR2","CCL3"
"TLR2","CXCL1"
"TLR2","IFNG"
"TAOK1","ZWILCH"
"TAOK1","ZWINT"
"TAOK1","SPC25"
"TAOK1","PPP2R5B"
"TAOK1","ZW10"
"TAOK1","SPC24"
"TAOK1","INCENP"
"TAOK1","WWC1"
"PIK3CD","IGHV3-11"
"PIK3CD","IL2"
"PIK3CD","CSF2RA"
"PIK3CD","YES1"
"PIK3CD","FCER1G"
"IL13RA1","IL19"
"IL13RA1","IL13"
"IL13RA1","IL2"
"IL13RA1","IL11"
"IL13RA1","IL4"
"IL13RA1","TYK2"
"IL13RA1","IL9"
"IL13RA1","SOCS5"
"IL13RA1","IL6"
"IL13RA1","IFNG"
"WDR89","WDR12"
"TBX21","TIGIT"
"TBX21","TSLP"
"TBX21","IL23R"
"TBX21","IL13"
"TBX21","IL2"
"TBX21","IL17F"
"TBX21","ITGAX"
"TBX21","IL4"
"TBX21","IL17A"
"TBX21","STAT4"
"TBX21","IL6"
"TBX21","IFNG"
"WAPAL","ZWILCH"
"WAPAL","ZWINT"
"WAPAL","SPC25"
"WAPAL","PPP2R5B"
"WAPAL","ZW10"
"WAPAL","SPC24"
"WAPAL","INCENP"
"WAPAL","TAOK1"
"HAMP","HFE2"
"HAMP","IL6"
"PAX5","SPI1"
"TFPT","YY1"
"VPS39","ZUFSP"
"VPS39","VPS8"
"VPS39","XPO6"
"VPS39","VTI1B"
"KCNN3","KCNMA1"
"SOX13","TCF7L1"
"SOX13","SOX5"
"TRIM33","WDTC1"
"TRIM33","TPBG"
"BTC","YES1"
"POU2AF1","PAX5"
"PTAFR","LPAR3"
"PTAFR","SAA1"
"PTAFR","ITGAX"
"PTAFR","TRIM62"
"PTAFR","EDN1"
"PTAFR","TYK2"
"PTAFR","FCER1G"
"PTAFR","CHRM1"
"INPP5B","RHOF"
"FAM109A","PLEKHJ1"
"FAM109A","INPP5B"
"SGOL2","ZWILCH"
"SGOL2","ZWINT"
"SGOL2","SPC25"
"SGOL2","PPP2R5B"
"SGOL2","ZW10"
"SGOL2","SPC24"
"SGOL2","INCENP"
"SGOL2","TAOK1"
"SGOL2","WAPAL"
"YTHDF3","YTHDF1"
"VWF","TOR4A"
"VWF","VEGFB"
"VWF","VTI1B"
"VWF","SOCS4"
"VWF","VEGFC"
"VWF","SERPING1"
"VWF","THBS1"
"VWF","ORM2"
"VWF","TGFB2"
"VWF","CD34"
"VWF","CFD"
"VWF","CLDN5"
"VWF","FAM49B"
"VWF","FIGF"
"VWF","ORM1"
"EPHA5","YES1"
"PRL","VIP"
"PRL","LEP"
"PRL","THPO"
"PRL","CSF3"
"PRL","IL2"
"PRL","SULT2A1"
"PRL","IL6"
"PRL","GH2"
"LRCH1","ZUFSP"
"YBX1","WBP11"
"YBX1","VPS37B"
"YBX1","UNK"
"YBX1","ZFP36L2"
"CSF2","CRLF2"
"CSF2","THPO"
"CSF2","CSF3"
"CSF2","IL23R"
"CSF2","IL13"
"CSF2","IL2"
"CSF2","ITGAX"
"CSF2","IL4"
"CSF2","IL9"
"CSF2","IL17A"
"CSF2","CSF2RA"
"CSF2","IL10RB"
"CSF2","CXCL2"
"CSF2","IL27RA"
"CSF2","IL6"
"CSF2","SPI1"
"CSF2","CCL4"
"CSF2","CD34"
"CSF2","CXCL10"
"CSF2","CCL3"
"CSF2","IL22RA1"
"CSF2","CXCL1"
"CSF2","CCL11"
"CSF2","IFNG"
"CSF2","TLR2"
"CSF2","PIK3CD"
"SYMPK","ZNF598"
"SYMPK","WBP11"
"SYMPK","WDR82"
"SYMPK","THOC5"
"SYMPK","YBX1"
"GDF11","ACVR1C"
"PPBP","TOR4A"
"PPBP","VEGFB"
"PPBP","VTI1B"
"PPBP","LPAR3"
"PPBP","CXCL3"
"PPBP","SAA1"
"PPBP","CCR2"
"PPBP","CCL19"
"PPBP","VEGFC"
"PPBP","ADCY5"
"PPBP","FPR1"
"PPBP","CXCL2"
"PPBP","SERPING1"
"PPBP","THBS1"
"PPBP","PLEKHJ1"
"PPBP","ORM2"
"PPBP","IL6"
"PPBP","CCL4"
"PPBP","TGFB2"
"PPBP","CXCL10"
"PPBP","CFD"
"PPBP","CXCL12"
"PPBP","CXCL1"
"PPBP","FAM49B"
"PPBP","FIGF"
"PPBP","ORM1"
"PPBP","VWF"
"TNPO1","ZFP36"
"TNPO1","ZNF598"
"TNPO1","TMA16"
"UBAP1","PPIC"
"UBAP1","VPS37B"
"UBAP1","VPS37A"
"LEFTY1","CFC1"
"LEFTY1","TGFB2"
"LEFTY1","ACVR1C"
"TRIP4","ZC2HC1A"
"TRIP4","YBX1"
"ZEB2","ZFP36"
"ZEB2","ZEB1"
"SCYL2","ZFYVE9"
"CR2","SPN"
"CR2","FCER2"
"RAPGEF6","WWC1"
"MMRN1","TOR4A"
"MMRN1","VEGFB"
"MMRN1","VTI1B"
"MMRN1","VEGFC"
"MMRN1","SERPING1"
"MMRN1","THBS1"
"MMRN1","ORM2"
"MMRN1","TGFB2"
"MMRN1","CFD"
"MMRN1","FAM49B"
"MMRN1","FIGF"
"MMRN1","ORM1"
"MMRN1","VWF"
"MMRN1","PPBP"
"VEGFA","VIP"
"VEGFA","TOR4A"
"VEGFA","VEGFB"
"VEGFA","VTI1B"
"VEGFA","LEP"
"VEGFA","THPO"
"VEGFA","CSF3"
"VEGFA","IL13"
"VEGFA","IL2"
"VEGFA","NOTCH4"
"VEGFA","IL4"
"VEGFA","VEGFC"
"VEGFA","EDN1"
"VEGFA","IL17A"
"VEGFA","ZEB1"
"VEGFA","SERPING1"
"VEGFA","THBS1"
"VEGFA","ORM2"
"VEGFA","IL6"
"VEGFA","TGFB2"
"VEGFA","CD34"
"VEGFA","CXCL10"
"VEGFA","CFD"
"VEGFA","CCL3"
"VEGFA","CXCL12"
"VEGFA","CXCL1"
"VEGFA","CHI3L1"
"VEGFA","FAM49B"
"VEGFA","FIGF"
"VEGFA","ORM1"
"VEGFA","TLR2"
"VEGFA","VWF"
"VEGFA","PRL"
"VEGFA","CSF2"
"VEGFA","PPBP"
"VEGFA","MMRN1"
"CALML6","CALML4"
"CALML6","RYR3"
"CALML6","CACNA1D"
"CALML6","PHKA1"
"CALML6","GRIN1"
"CD8A","IL2"
"CD8A","CD8B"
"IL15RA","RCVRN"
"NODAL","INHBB"
"NODAL","CFC1"
"NODAL","INHBA"
"NODAL","ACVR1C"
"NODAL","LEFTY1"
"SDC1","SPN"
"SDC1","WNT1"
"SDC1","PSG7"
"SDC1","PSG6"
"SDC1","PSG5"
"SDC1","PSG4"
"SDC1","PSG2"
"SDC1","PSG3"
"SDC1","THBS1"
"SDC1","IL6"
"SDC1","CR2"
"IL10RA","IL19"
"IL10RA","IL13"
"IL10RA","IL2"
"IL10RA","IL4"
"IL10RA","TYK2"
"IL10RA","IL9"
"IL10RA","IL10RB"
"IL10RA","IL6"
"IL10RA","IL22"
"IL10RA","IL22RA1"
"IL10RA","IFNL1"
"IL10RA","IFNG"
"IL10RA","CSF2"
"ERI1","YBX1"
"PROS1","TOR4A"
"PROS1","VEGFB"
"PROS1","VTI1B"
"PROS1","VEGFC"
"PROS1","SERPING1"
"PROS1","THBS1"
"PROS1","ORM2"
"PROS1","TGFB2"
"PROS1","CFD"
"PROS1","FAM49B"
"PROS1","FIGF"
"PROS1","ORM1"
"PROS1","VWF"
"PROS1","PPBP"
"PROS1","MMRN1"
"PROS1","VEGFA"
"NFAT5","IL2"
"PSG9","PSG3"
"PSG9","SDC1"
"S100A7","HEBP2"
"S100A7","IL17A"
"S100A7","ZNF598"
"S100A7","PRTN3"
"S100A7","ORM2"
"S100A7","MMRN1"
"PSG11","PSG4"
"PSG11","SDC1"
"TNFSF11","IL4"
"TNFSF11","IL17A"
"TNFSF11","IL6"
"TNFSF11","CXCL10"
"TNFSF11","CCL3"
"TNFSF11","CXCL12"
"TNFSF11","MMP3"
"TNFSF11","VEGFA"
"HES5","NOTCH4"
"S1PR1","LPAR3"
"S1PR1","CXCL3"
"S1PR1","SAA1"
"S1PR1","CCR2"
"S1PR1","CCL19"
"S1PR1","ADCY5"
"S1PR1","YES1"
"S1PR1","FPR1"
"S1PR1","CXCL2"
"S1PR1","CCL4"
"S1PR1","CXCL10"
"S1PR1","CXCL12"
"S1PR1","CXCL1"
"S1PR1","PPBP"
"PDLIM2","STAT4"
"OSM","CRLF2"
"OSM","IL11"
"OSM","TYK2"
"OSM","IL27RA"
"OSM","IL6"
"OSM","CTF1"
"OSM","LIF"
"OSM","VEGFA"
"OSM","IL10RA"
"SCP2","UXT"
"IL1R1","IL37"
"IL1R1","CSF2RA"
"IL1R1","YES1"
"IL1R1","IL6"
"IL1R1","SIGIRR"
"IL1R1","TLR2"
"CDCA4","XIAP"
"LEFTY2","TOR4A"
"LEFTY2","VEGFB"
"LEFTY2","VTI1B"
"LEFTY2","CFC1"
"LEFTY2","VEGFC"
"LEFTY2","SERPING1"
"LEFTY2","THBS1"
"LEFTY2","ORM2"
"LEFTY2","TGFB2"
"LEFTY2","ACVR1C"
"LEFTY2","CFD"
"LEFTY2","FAM49B"
"LEFTY2","FIGF"
"LEFTY2","ORM1"
"LEFTY2","VWF"
"LEFTY2","PPBP"
"LEFTY2","LEFTY1"
"LEFTY2","MMRN1"
"LEFTY2","VEGFA"
"LEFTY2","NODAL"
"LEFTY2","PROS1"
"SECISBP2","SEPSECS"
"FAM109B","PLEKHJ1"
"FAM109B","INPP5B"
"FAM109B","FAM109A"
"IL15","TSLP"
"IL15","CRLF2"
"IL15","CSF3"
"IL15","IL23R"
"IL15","IL13"
"IL15","IL2"
"IL15","EOMES"
"IL15","IL4"
"IL15","IL9"
"IL15","IL17A"
"IL15","CSF2RA"
"IL15","IL10RB"
"IL15","IL6"
"IL15","CCL4"
"IL15","CXCL10"
"IL15","CCL3"
"IL15","CCL11"
"IL15","IFNG"
"IL15","IL13RA1"
"IL15","TBX21"
"IL15","CSF2"
"IL15","IL15RA"
"IL15","IL10RA"
"PPP1R3B","PPP1R3F"
"PPP1R3B","PPP1R3E"
"PPP1R3B","YY1"
"MMP9","LEP"
"MMP9","IL13"
"MMP9","EDN1"
"MMP9","IL17A"
"MMP9","THBS1"
"MMP9","IL6"
"MMP9","CXCL10"
"MMP9","CXCL12"
"MMP9","CXCL1"
"MMP9","CHI3L1"
"MMP9","IFNG"
"MMP9","ORM1"
"MMP9","MMP3"
"MMP9","TLR2"
"MMP9","PPBP"
"MMP9","VEGFA"
"MMP9","SDC1"
"MMP9","TNFSF11"
"MMP9","OSM"
"BMP6","TWSG1"
"BMP6","HFE2"
"BMP6","WNT5A"
"BMP6","HAMP"
"WDR76","VARS"
"WDR76","YBX1"
"CSH1","LEP"
"CSH1","THPO"
"CSH1","CSF3"
