"node","type"
"CASC5",2
"GDI2",2
"DLST",2
"CDK14",2
"ATXN3",2
"IGF1",2
"MCM4",2
"NXF1",2
"FAM189B",2
"PBK",2
"FOXK1",2
"POLR2E",2
"JAK2",2
"FMR1",2
"RPL10A",2
"RPL24",2
"CENPM",2
"GNAI3",2
"ARID1A",2
"ACTA2",2
"PPARGC1A",2
"GTF3C2",2
"ETFA",2
"ANXA1",2
"FOXG1",2
"TFRC",2
"BAX",2
"CAD",2
"NR3C1",2
"IFI16",2
"RPL18A",2
"PES1",2
"HUWE1",2
"GAPDH",2
"AURKB",2
"SLC7A1",2
"MAP4",2
"POLR2C",2
"MORF4L1",2
"RPL4",2
"WDR33",2
"HSP90AB1",2
"PPID",2
"RPA3",2
"HEXIM1",2
"RQCD1",2
"OTUD1",2
"CASP8",2
"PSMA8",2
"KAT6A",2
"CCAR2",2
"CLNK",2
"PIK3CA",2
"GGA1",2
"DCD",2
"SUMO3",2
"MGMT",2
"KPNB1",2
"LITAF",2
"GPX1",2
"EEF1A1",2
"TOP3A",2
"ATG4B",2
"TAF2",2
"RPS10",2
"KHSRP",2
"TCP1",2
"GTF2F1",2
"DYNC1I1",2
"BAIAP2L1",2
"PURA",2
"FBLN1",2
"HIST1H1C",2
"TSC22D1",2
"MYOD1",2
"HERC5",2
"HIST2H2BE",2
"H1F0",2
"HAUS1",2
"BCLAF1",2
"CTDP1",2
"BAG6",2
"MRPS9",2
"CDK8",2
"FTH1",2
"FAM175A",2
"RBBP8",2
"KIF11",2
"REST",2
"GTSE1",2
"CYP1A2",2
"SMN1",2
"STAT3",2
"BCL2",2
"PIN1",2
"PTGES3",2
"HDAC11",2
"CARM1",2
"IL22RA2",2
"ARID1B",2
"BUB1B",2
"CASP7",2
"DIMT1",2
"GATAD2A",2
"HIPK2",2
"EIF3B",2
"EIF3I",2
"CSNK1E",2
"ITGAM",2
"POLD1",2
"CCT4",2
"MCPH1",2
"CCT6A",2
"CNOT7",2
"PPP2R1A",2
"CDC20",2
"FAU",2
"PPP1CA",2
"PCGF3",2
"RPL37A",2
"PTEN",2
"ANXA7",2
"SERPINB2",2
"TSC22D2",2
"AURKC",2
"MAPK6",2
"CEP128",2
"DICER1",2
"GPX8",2
"RELA",2
"CDK4",2
"ECD",2
"NLK",2
"FOXB1",2
"TRRAP",2
"BSG",2
"RPL13",2
"APITD1",2
"PELP1",2
"FBXW7",2
"IQGAP1",2
"RPA2",2
"PARK2",2
"THRAP3",2
"BRIP1",2
"CBX4",2
"HIST3H3",2
"FBXO6",2
"HNRNPF",2
"APOE",2
"GOLGA2",2
"AR",2
"CALCOCO2",2
"AIP",2
"LRP1",2
"MSH2",2
"DLEU1",2
"GTF3C4",2
"RAP1B",2
"RPS25",2
"PPP5C",2
"EBNA1BP2",2
"CKAP4",2
"ARAF",2
"UBE2A",2
"CDC25C",2
"OTUB1",2
"RPS4X",2
"KIFC1",2
"POT1",2
"PML",2
"BANP",2
"NRAS",2
"MCM3",2
"KEAP1",2
"PHB",2
"NFKBIA",2
"KDR",2
"PSMD6",2
"MCL1",2
"GPKOW",2
"NID2",2
"IGF1R",2
"CCT2",2
"NINL",2
"HAGH",2
"PCP2",2
"LATS2",2
"MUC1",2
"SELE",2
"ACTBL2",2
"PIAS4",2
"GORASP2",2
"FOXM1",2
"PSMB8",2
"POLA1",2
"RPL3",2
"KLF5",2
"TRIM25",2
"PSMB6",2
"RPS18",2
"NCAPH2",2
"EEA1",2
"CDKN2A",2
"MSH6",2
"AHCTF1",2
"PHF1",2
"HIST1H1B",2
"NCOA3",2
"BRD4",2
"GPR156",2
"MYO1C",2
"DECR1",2
"GPX4",2
"TFAP2A",2
"IGF2BP1",2
"GNL3",2
"HDAC7",2
"TCEAL1",2
"AGO3",2
"DVL2",2
"DIABLO",2
"NUP153",2
"RUNX2",2
"RPL23",2
"G3BP1",2
"CDK13",2
"PDGFRB",2
"FOXC1",2
"CEP55",2
"B2M",2
"PELI2",2
"ACKR3",2
"PKM",2
"UBE2D1",2
"IRS4",2
"DYNLL1",2
"RBBP7",2
"MTA2",2
"MTA1",2
"ATG3",2
"MED23",2
"BCL2L2",2
"CACNA1A",2
"GFI1B",2
"KLK11",2
"B4GALT7",2
"ATG7",2
"SENP3",2
"RPL12",2
"CRYAB",2
"CFLAR",2
"TPM1",2
"KDM6A",2
"CBLB",2
"UBA1",2
"HARS2",2
"LPAR4",2
"TAF10",2
"TADA1",2
"GLI1",2
"SIRT7",2
"CBX2",2
"USP11",2
"RAD50",2
"RPGRIP1L",2
"CDC14A",2
"IRAK1",2
"HIST1H2AC",2
"NEIL3",2
"HSPA12A",2
"RAF1",2
"BHLHE40",2
"LYN",2
"TFDP1",2
"AGO1",2
"RCOR1",2
"PSMC4",2
"DDI2",2
"SNRPA1",2
"HELZ",2
"LIG3",2
"PSMB3",2
"STUB1",2
"ACVR1",2
"MGST3",2
"PA2G4",2
"ATF2",2
"RMI1",2
"PDS5A",2
"RPL15",2
"RUVBL2",2
"MCM10",2
"NCOA2",2
"AAAS",2
"CDKN1A",2
"FOXP1",2
"PRDX1",2
"EIF3M",2
"MIF",2
"EYA2",2
"MRE11A",2
"NCAPH",2
"SPDL1",2
"ALB",2
"THOC1",2
"CEP162",2
"SUPT16H",2
"RPL31",2
"SLC25A5",2
"CDCA8",2
"CXCL8",2
"S100A6",2
"HSPB1",2
"MAPK14",2
"MAPK11",2
"RAD51AP1",2
"RPS14",2
"MAGED1",2
"RPL28",2
"DAPK1",2
"POLR2B",2
"SFN",2
"G3BP2",2
"KAT7",2
"PSMA3",2
"RPL26",2
"BIRC2",2
"GTPBP4",2
"HLA-A",2
"MAP3K1",2
"CAPZB",2
"BCR",2
"BCL6",2
"PMAIP1",2
"UCHL3",2
"ERH",2
"HSPA1A",2
"SOCS3",2
"CKAP5",2
"NUP205",2
"MRPL24",2
"EXOSC8",2
"FKBP4",2
"UBQLN2",2
"AHNAK",2
"KIF2B",2
"ANXA5",2
"RPL19",2
"PPP2R3A",2
"AIMP2",2
"PSMD9",2
"NFATC2",2
"RNF8",2
"CTCF",2
"DNAJC7",2
"CDK17",2
"DNAJA1",2
"CCT3",2
"ANXA11",2
"TDG",2
"TRIM32",2
"TP53BP1",2
"TNFAIP3",2
"GTF2H1",2
"CAPN1",2
"KDM5B",2
"PABPC1",2
"RANBP9",2
"KMT2A",2
"RPS6",2
"WDR77",2
"RNF43",2
"GTF2H4",2
"KLHL40",2
"CUL4B",2
"MAPKAPK5",2
"NCOR1",2
"NOC2L",2
"PPP2R5E",2
"BAZ1A",2
"DAG1",2
"KAT2B",2
"PSMD3",2
"HIST1H2BO",2
"SOD2",2
"BUB3",2
"LIN37",2
"PSME3",2
"FEN1",2
"HABP4",2
"EYA3",2
"PSEN1",2
"AKT2",2
"RNF168",2
"DNAJA2",2
"POLR1D",2
"AAGAB",2
"HIST2H3C",2
"DCTN2",2
"PPP2R5D",2
"RAD51",2
"RBX1",2
"METTL3",2
"SRPK1",2
"NOLC1",2
"HNRNPK",2
"SPIN1",2
"EIF4A2",2
"HTT",2
"HNRNPUL1",2
"NUSAP1",2
"PPP1CB",2
"E2F6",2
"HADHB",2
"EED",2
"SCAMP3",2
"MCM5",2
"SMARCC1",2
"GRN",2
"SKP2",2
"TNK2",2
"BIRC3",2
"PGR",2
"BCAN",2
"MBD3",2
"EHMT1",2
"TUBB",2
"EXO1",2
"PEBP1",2
"PDCD5",2
"USP10",2
"MAP3K4",2
"NOD2",2
"EXOSC1",2
"FAM188B",2
"LRRK2",2
"GNL3L",2
"RPS26",2
"USP28",2
"SPARC",2
"CPM",2
"RASSF1",2
"SOX2",2
"RFC3",2
"PTCH1",2
"NDUFA8",2
"RANBP2",2
"CRX",2
"RAB5A",2
"ETV1",2
"HEY1",2
"NANS",2
"COPE",2
"RAB1A",2
"CRBN",2
"RRM2",2
"PSMD2",2
"ERBB2",2
"BTG2",2
"CORO1C",2
"SETD2",2
"FOXK2",2
"CPNE2",2
"SRPK2",2
"PCMT1",2
"PRKAG1",2
"FZR1",2
"APBB1",2
"FANCI",2
"CCDC22",2
"IL7R",2
"RPS27A",2
"UGDH",2
"TP53I3",2
"SAFB",2
"LTF",2
"CENPU",2
"NANOG",2
"NUP214",2
"JAK1",2
"ATRX",2
"ID2",2
"ECI2",2
"DOT1L",2
"HIST1H2BJ",2
"ATR",2
"OPRM1",2
"IRF4",2
"DDX20",2
"MED20",2
"HIST1H2BG",2
"CYP2A6",2
"CEBPA",2
"NDEL1",2
"RPS27L",2
"COL1A1",2
"PRKAA1",2
"CEP152",2
"BMF",2
"TOPORS",2
"E2F7",2
"ALG1",2
"CCNE1",2
"MRPS14",2
"CCNK",2
"GSTO1",2
"UBE2Z",2
"L3MBTL2",2
"CENPJ",2
"SEC13",2
"PLCG1",2
"TRAF6",2
"MAPK8",2
"GINS2",2
"ING4",2
"BRPF1",2
"SERPINB5",2
"PRPF8",2
"PPIB",2
"FLNC",2
"RAP2A",2
"ITM2B",2
"CD19",2
"SSX2IP",2
"GIGYF2",2
"TRIM28",2
"ETS1",2
"REL",2
"INSIG1",2
"NF1",2
"HSPA1B",2
"ANKRD2",2
"DNA2",2
"NUP93",2
"GALK1",2
"SYVN1",2
"RPA1",2
"PSMA7",2
"PPP2R1B",2
"NDC1",2
"NELFA",2
"SLC25A6",2
"GADD45G",2
"CASP1",2
"CENPH",2
"MAML1",2
"FHL2",2
"EXT2",2
"CCAR1",2
"MED6",2
"NFKB1",2
"CEBPZ",2
"FAM64A",2
"TCF3",2
"ERCC2",2
"HECTD1",2
"SUMO2",2
"DYNLL2",2
"RPL10L",2
"CYP20A1",2
"CDCA3",2
"EIF3H",2
"DUSP23",2
"ECT2",2
"BRE",2
"RINT1",2
"ARRDC3",2
"MICB",2
"ICAM1",2
"ATG5",2
"DNAJA3",2
"ASPM",2
"DNTT",2
"PRIM2",2
"TACC3",2
"CD44",2
"MED8",2
"NOTCH1",2
"TNRC6A",2
"USO1",2
"L3MBTL1",2
"ACLY",2
"RNF11",2
"NIN",2
"HIRA",2
"GPI",2
"CDC27",2
"MYCN",2
"PARK7",2
"MAPK3",2
"ERCC4",2
"CDK3",2
"TTR",2
"HIST1H2BD",2
"TOP1",2
"PDCD6",2
"CSNK1A1",2
"ACD",2
"NR2E1",2
"DAZAP2",2
"CBX8",2
"DPH2",2
"FOXO3",2
"NUP107",2
"ALDOC",2
"RFC1",2
"NUP50",2
"UBE2B",2
"ATF3",2
"HBP1",2
"TNFRSF1B",2
"SIVA1",2
"POLR2I",2
"COASY",2
"ERCC3",2
"JMY",2
"CD276",2
"CLEC14A",2
"TWF2",2
"MTDH",2
"GSN",2
"TFIP11",2
"HTR6",2
"HIPK3",2
"HIPK1",2
"NRD1",2
"MLF2",2
"KPNA4",2
"FGA",2
"SF3B1",2
"MUL1",2
"CNOT2",2
"GATAD2B",2
"RYK",2
"PGK1",2
"FOS",2
"POLE3",2
"NUCB1",2
"AATF",2
"EGR1",2
"GTF2I",2
"S100A8",2
"SKA1",2
"RPS17",2
"NFYC",2
"PSAP",2
"TPT1",2
"RNF40",2
"CKS2",2
"SMARCA4",2
"MRPL39",2
"CREB1",2
"ERCC8",2
"MSH3",2
"NEURL4",2
"CSNK1D",2
"RPS2",2
"CCDC88C",2
"PPP4C",2
"CNOT6L",2
"PTCD3",2
"SPAG5",2
"IGF2BP3",2
"BEGAIN",2
"POLR1E",2
"USP3",2
"TAF1",2
"CTGF",2
"NR2C2AP",2
"GSTP1",2
"TMPO",2
"PLEC",2
"DNAJB6",2
"SPINT2",2
"ELMO1",2
"CCNB1",2
"BAG1",2
"DBNL",2
"NHEJ1",2
"GNA11",2
"RPLP2",2
"ERRFI1",2
"PIK3R3",2
"TERF2",2
"CCRL2",2
"FLNA",2
"PRKAB2",2
"GMNN",2
"CLTB",2
"ASF1B",2
"PSAT1",2
"NUP43",2
"USP7",2
"C12orf5",2
"DNMT3L",2
"RTEL1",2
"CENPN",2
"UBR5",2
"H2AFV",2
"IGLL5",2
"PSMD10",2
"AGO2",2
"RAD23A",2
"MECOM",2
"ARID3B",2
"MRPS5",2
"CTSA",2
"NUBP2",2
"MYO6",2
"RPL30",2
"PSME1",2
"TCL1A",2
"DOK4",2
"PRMT2",2
"BRD7",2
"PSMD1",2
"LAMA4",2
"WRN",2
"LAP3",2
"RPL5",2
"TCEB2",2
"SRSF6",2
"CCT8",2
"DAPK3",2
"NCAPD2",2
"HOMER3",2
"UTP14A",2
"CLTA",2
"PSMD12",2
"RPL14",2
"MRPS18B",2
"CENPW",2
"RPS12",2
"CRTC2",2
"BAZ1B",2
"HSPA2",2
"NDE1",2
"MAP2K3",2
"CLSPN",2
"CASP10",2
"KMT2C",2
"SBF2",2
"PSD3",2
"DYNC1LI1",2
"BCL2L1",2
"RAD21",2
"SUV39H1",2
"TIMM50",2
"BUB1",2
"PAFAH1B1",2
"RECQL5",2
"MAP1LC3B",2
"NBN",2
"MKRN1",2
"COL18A1",2
"ETHE1",2
"NEUROG2",2
"BTBD2",2
"TXNIP",2
"DTL",2
"SRSF1",2
"GSKIP",2
"IL4R",2
"ATRIP",2
"MAGED2",2
"ALYREF",2
"CDCA5",2
"NME4",2
"E2F8",2
"DPH1",2
"LMO2",2
"PPIF",2
"AGO4",2
"SMURF1",2
"RAB7A",2
"UBE2K",2
"UBAP2L",2
"CD40",2
"LEPR",2
"TBC1D4",2
"ENAH",2
"MTNR1B",2
"LRP2",2
"PPP3CA",2
"CYCS",2
"MORF4L2",2
"MAP2K7",2
"LIN54",2
"MFHAS1",2
"PRKCZ",2
"VIM",2
"CSNK1G2",2
"CDKN2B",2
"POLR2L",2
"CNST",2
"CDKN1B",2
"TAB1",2
"SKI",2
"IDH1",2
"SIK1",2
"BCL2L11",2
"MYD88",2
"BHLHE41",2
"API5",2
"DUT",2
"EPCAM",2
"RNF20",2
"PRMT3",2
"HR",2
"SMARCA5",2
"MED29",2
"SDC4",2
"MDM4",2
"IL1A",2
"KIF22",2
"DNMT3A",2
"KIF20A",2
"SMC1A",2
"KDM4A",2
"CDKN3",2
"MDP1",2
"YWHAZ",2
"MAP9",2
"ARIH2",2
"C3orf62",2
"BABAM1",2
"ECE2",2
"PAK4",2
"TPR",2
"SMAD1",2
"RPS7",2
"CXXC1",2
"CD274",2
"MAPK10",2
"CLASP2",2
"PLK2",2
"PAFAH1B3",2
"HIST1H2BM",2
"PRKCA",2
"CRKL",2
"NDRG4",2
"EFEMP2",2
"NSL1",2
"RSF1",2
"ADH6",2
"HYPK",2
"ACAT2",2
"KLHL9",2
"PSMD4",2
"PSMB4",2
"TPM4",2
"E2F3",2
"E2F2",2
"ELL",2
"RAN",2
"SAE1",2
"USP24",2
"GMPS",2
"MUTYH",2
"PSMD13",2
"AXIN1",2
"ANAPC2",2
"FAM168A",2
"SEC31A",2
"PACRG",2
"TRIM23",2
"NF2",2
"PSMA1",2
"SKP1",2
"CD200R1",2
"PRKCD",2
"PTGIS",2
"KAT2A",2
"AKR1C3",2
"CCL5",2
"NUP210",2
"CCND2",2
"SUB1",2
"ENOPH1",2
"RPS16",2
"DGCR14",2
"GLRX2",2
"HIST2H2AC",2
"MZT2B",2
"ERCC6",2
"FRK",2
"HIST2H2AA3",2
"PRMT5",2
"MAD2L1",2
"LRRK1",2
"CA3",2
"EIF4E2",2
"PHC2",2
"DOCK8",2
"HIPK4",2
"ABAT",2
"PLK1",2
"NUPL2",2
"PPP2CB",2
"DNAJB1",2
"CBX6",2
"HMGB1",2
"SAT1",2
"LDB1",2
"NDRG1",2
"SACS",2
"PRKAA2",2
"IL33",2
"KAT8",2
"TEP1",2
"FGFR4",2
"PIAS3",2
"NFE2L2",2
"GPC1",2
"TERF1",2
"CLK1",2
"LIFR",2
"CAMK1D",2
"CYP2C9",2
"LYZ",2
"UIMC1",2
"GADD45A",2
"COL4A2",2
"OTUD5",2
"GNB2",2
"STK11",2
"POLE2",2
"TFAM",2
"SNN",2
"STAT5B",2
"CD209",2
"COL4A1",2
"MGST1",2
"ICK",2
"CTSL",2
"NUF2",2
"UBA2",2
"HS2ST1",2
"PSMC1",2
"BACH1",2
"DUSP1",2
"GPC6",2
"CUL9",2
"RING1",2
"TNF",2
"RBBP4",2
"MAP3K5",2
"MET",2
"DROSHA",2
"SIN3A",2
"RPRD1A",2
"B9D2",2
"POLH",2
"PSME2",2
"LAMB2",2
"ARG1",2
"FGF2",2
"SREBF2",2
"OTUB2",2
"SCN2B",2
"SNAPC1",2
"PTK2",2
"NCOA1",2
"DYRK1B",2
"NFYB",2
"EIF3G",2
"MED18",2
"FAM208A",2
"ACSL4",2
"TLR1",2
"CSPG4",2
"ELF1",2
"ABCB1",2
"MYH9",2
"FANCM",2
"CDK12",2
"PIAS2",2
"RBCK1",2
"SETD7",2
"APOBEC3B",2
"IL6R",2
"LSM14A",2
"ETS2",2
"TBR1",2
"FAM111B",2
"PDGFRA",2
"SERPINH1",2
"NEK2",2
"RANGAP1",2
"ADH5",2
"CSF1R",2
"AIPL1",2
"PPIG",2
"TAF1C",2
"OIP5",2
"ORC1",2
"TUBG1",2
"TIMM10",2
"CLK3",2
"ING5",2
"CYP2C8",2
"CYP2C18",2
"TP63",2
"IRF3",2
"EME1",2
"CYP2S1",2
"KIF14",2
"SMAD4",2
"LAMA3",2
"CDK5R1",2
"GSTA2",2
"IL20RB",2
"MAP3K3",2
"PDLIM7",2
"NPPA",2
"RB1CC1",2
"ATN1",2
"SEMG1",2
"RPLP0",2
"DHRS4",2
"SIRT6",2
"HSPA6",2
"TERT",2
"HSF1",2
"TAF4B",2
"WEE1",2
"RRP1B",2
"POLR2D",2
"PAX6",2
"ARPC2",2
"MAPK12",2
"SQSTM1",2
"AP1B1",2
"TOP2A",2
"DYNC1LI2",2
"SMC4",2
"CPNE1",2
"TRIM37",2
"GRIN2B",2
"CEBPD",2
"FOXQ1",2
"IRF7",2
"SMC2",2
"STIL",2
"HINT3",2
"SERBP1",2
"CABIN1",2
"RAB1B",2
"PHKB",2
"KAT5",2
"FAM189A2",2
"PDIA5",2
"NAP1L5",2
"TCEB1",2
"MAPK9",2
"PSMC5",2
"SUPT6H",2
"KIF4A",2
"UBE2I",2
"CDC45",2
"NOS3",2
"BRF1",2
"PIDD1",2
"MRPS23",2
"PIAS1",2
"DGKZ",2
"PTPN2",2
"POLR1A",2
"CCL2",2
"GAR1",2
"CDT1",2
"TLR9",2
"CD22",2
"COX17",2
"PLCG2",2
"CDK5",2
"CSTB",2
"SGOL1",2
"PPP1R13L",2
"DCLRE1C",2
"PLK4",2
"ZBTB38",2
"APAF1",2
"RBPJ",2
"DLGAP5",2
"PRRC2A",2
"FGF13",2
"RBM3",2
"FBXW8",2
"EIF3L",2
"MRPS25",2
"RAD23B",2
"GSTM4",2
"FOXA3",2
"CDC6",2
"PSMC3IP",2
"NDN",2
"RPS24",2
"PDGFC",2
"CENPI",2
"LACTB",2
"HES1",2
"ZBTB7A",2
"PSMC3",2
"KIF2A",2
"STAT6",2
"KCTD17",2
"CCDC106",2
"NASP",2
"TRIM39",2
"YWHAG",2
"MED17",2
"APOC3",2
"TBP",2
"UBL4A",2
"CNOT4",2
"UBB",2
"HBZ",2
"TAF15",2
"SHFM1",2
"NUDC",2
"MRPS10",2
"COPS2",2
"GMDS",2
"PDHA1",2
"MMP14",2
"CLASP1",2
"RPL18",2
"PELI1",2
"NAP1L1",2
"HBB",2
"CD27",2
"NGFR",2
"PER2",2
"RPS6KA1",2
"STT3B",2
"ARID3A",2
"TUBA1A",2
"MAPK13",2
"CYP3A4",2
"CCL20",2
"NCAPG",2
"RFFL",2
"CTSS",2
"RBBP6",2
"RBBP5",2
"PRPF6",2
"IFNAR1",2
"MRFAP1",2
"NUP133",2
"IFNAR2",2
"MPHOSPH6",2
"ARHGAP11A",2
"SETDB1",2
"NMT2",2
"BAG5",2
"EYA1",2
"HSPA1L",2
"MLH3",2
"RPS6KA3",2
"BRINP1",2
"KIF7",2
"KRT8",2
"PNP",2
"AK2",2
"FBXO22",2
"CENPF",2
"RFWD2",2
"POM121",2
"TAF5",2
"DNAJB4",2
"RPL8",2
"KMT2E",2
"CAPG",2
"EIF4EBP1",2
"UBE2L6",2
"PSMD5",2
"MAS1",2
"USP9X",2
"NEK9",2
"SORT1",2
"MICA",2
"EXOSC4",2
"P4HB",2
"IGKC",2
"RAE1",2
"LAMC1",2
"HSPB7",2
"TUBGCP2",2
"MED22",2
"DOHH",2
"HDAC9",2
"CENPP",2
"NAT10",2
"LRP10",2
"PAXIP1",2
"TNRC6B",2
"RCN2",2
"TPD52",2
"G6PD",2
"PDGFB",2
"CXCR3",2
"HMGA2",2
"PSMB9",2
"MDH1",2
"TYMS",2
"SORBS2",2
"GGT7",2
"CHMP4B",2
"LAMC3",2
"PTTG1",2
"KDM6B",2
"POLDIP2",2
"CYP3A5",2
"CETN2",2
